C,Real-Time Hourly System Load Report,,
C,Filename: rt_hourlysysload_20130101_20130115.csv,,
C,Report for: 01/01/2013 - 01/15/2013,,
C,Report generated: 03/03/2019 22:56:16 EST,,
H,Date,Hour Ending,Total Load
H,Date,HE,MWh
D,4/3/13,6,12749.48
D,4/3/13,7,14651.76
D,4/3/13,8,15712.47
D,4/3/13,9,15797.92
D,4/3/13,10,15705.19
D,4/3/13,11,15643.8
D,4/3/13,12,15510.81
D,4/3/13,13,15278.94
D,4/3/13,14,15109.34
D,4/3/13,15,14827.99
D,4/3/13,16,14620.11
D,4/3/13,17,14669.01
D,4/3/13,18,14939.94
D,4/3/13,19,15287.35
D,4/3/13,20,16157.18
D,4/3/13,21,16312.75
D,4/3/13,22,15426.14
D,4/3/13,23,13988.6
D,4/3/13,24,12651.57
D,4/4/13,1,12119.72
D,4/4/13,2,11836.98
D,4/4/13,3,11788.47
D,4/4/13,4,11783.39
D,4/4/13,5,12105.25
D,4/4/13,6,12833.48
D,4/4/13,7,14668.36
D,4/4/13,8,15692.15
D,4/4/13,9,15723.81
D,4/4/13,10,15586.42
D,4/4/13,11,15438.75
D,4/4/13,12,15248.29
D,4/4/13,13,14931.23
D,4/4/13,14,14721.73
D,4/4/13,15,14458.84
D,4/4/13,16,14234.84
D,4/4/13,17,14495.59
D,4/4/13,18,14508.04
D,4/4/13,19,14733.51
D,4/4/13,20,15604.66
D,4/4/13,21,15773.06
D,4/4/13,22,14835.6
D,4/4/13,23,13389.48
D,4/4/13,24,12154.67
D,4/5/13,1,11408.62
D,4/5/13,2,11045.83
D,4/5/13,3,10867.72
D,4/5/13,4,10848.5
D,4/5/13,5,11144.48
D,4/5/13,6,11960.84
D,4/5/13,7,13854.67
D,4/5/13,8,15054.84
D,4/5/13,9,15371.98
D,4/5/13,10,15386.22
D,4/5/13,11,15300.54
D,4/5/13,12,15134.48
D,4/5/13,13,14787.51
D,4/5/13,14,14537.65
D,4/5/13,15,14206.77
D,4/5/13,16,13952.52
D,4/5/13,17,13885.85
D,4/5/13,18,13910.67
D,4/5/13,19,13979.63
D,4/5/13,20,14559.06
D,4/5/13,21,14757.84
D,4/5/13,22,14069.4
D,4/5/13,23,13033.37
D,4/5/13,24,11952.29
D,4/6/13,1,11780.39
D,4/6/13,2,11474.2
D,4/6/13,3,11240.08
D,4/6/13,4,11184.57
D,4/6/13,5,11332.19
D,4/6/13,6,11324.56
D,4/6/13,7,11834.63
D,4/6/13,8,12733.87
D,4/6/13,9,13631.12
D,4/6/13,10,14158.53
D,4/6/13,11,14319.45
D,4/6/13,12,14207.78
D,4/6/13,13,13916.49
D,4/6/13,14,13528.76
D,4/6/13,15,13198.09
D,4/6/13,16,12996.34
D,4/6/13,17,13016.26
D,4/6/13,18,13241.06
D,4/6/13,19,13516.85
D,4/6/13,20,14221.67
D,4/6/13,21,14522.97
D,4/6/13,22,13985.21
D,4/6/13,23,13086.27
D,4/6/13,24,12133.11
D,4/7/13,1,11649.9
D,4/7/13,2,11681
D,4/7/13,3,11352
D,4/7/13,4,10917.13
D,4/7/13,5,11332.25
D,4/7/13,6,11740.7
D,4/7/13,7,11861.82
D,4/7/13,8,12240.48
D,4/7/13,9,12849.41
D,4/7/13,10,13395.68
D,4/7/13,11,13624.56
D,4/7/13,12,13723.82
D,4/7/13,13,13603.02
D,4/7/13,14,13298.2
D,4/7/13,15,13028.82
D,4/7/13,16,12976.81
D,4/7/13,17,13167.75
D,4/7/13,18,13600.38
D,4/7/13,19,14051.49
D,4/7/13,20,14672.68
D,4/7/13,21,14745.46
D,4/7/13,22,13802.08
D,4/7/13,23,12536.84
D,4/7/13,24,11639.61
D,4/8/13,1,11259.4
D,4/8/13,2,10992.35
D,4/8/13,3,10837.23
D,4/8/13,4,10835.6
D,4/8/13,5,11179
D,4/8/13,6,12110.14
D,4/8/13,7,13390.93
D,4/8/13,8,14514.55
D,4/8/13,9,14780.92
D,4/8/13,10,14813.38
D,4/8/13,11,14821.69
D,4/8/13,12,14691.94
D,4/8/13,13,14535.1
D,4/8/13,14,14445.24
D,4/8/13,15,14256.76
D,4/8/13,16,14102.56
D,4/8/13,17,14080.18
D,4/8/13,18,14200.5
D,4/8/13,19,14358.15
D,4/8/13,20,15114.66
D,4/8/13,21,15200.74
D,4/8/13,22,14134.33
D,4/8/13,23,12710.5
D,4/8/13,24,11392
D,4/9/13,1,10497.79
D,4/9/13,2,10126
D,4/9/13,3,10033.72
D,4/9/13,4,10010.07
D,4/9/13,5,10286.75
D,4/9/13,6,11452.23
D,4/9/13,7,12953.31
D,4/9/13,8,14185.46
D,4/9/13,9,14492.46
D,4/9/13,10,14607.38
D,4/9/13,11,14771.6
D,4/9/13,12,14829.39
D,4/9/13,13,14755.43
D,4/9/13,14,14734.58
D,4/9/13,15,14573.71
D,4/9/13,16,14404.46
D,4/9/13,17,14377.9
D,4/9/13,18,14451.99
D,4/9/13,19,14450.85
D,4/9/13,20,15028.34
D,4/9/13,21,15187.17
D,4/9/13,22,14128.89
D,4/9/13,23,12663.18
D,4/9/13,24,11339.26
D,4/10/13,1,10666.57
D,4/10/13,2,10637.96
D,4/10/13,3,10524.05
D,4/10/13,4,10484.39
D,4/10/13,5,10514.12
D,4/10/13,6,11241.98
D,4/10/13,7,12779.09
D,4/10/13,8,14023.78
D,4/10/13,9,14418.12
D,4/10/13,10,14538.87
D,4/10/13,11,14627.26
D,4/10/13,12,14662.43
D,4/10/13,13,14545.45
D,4/10/13,14,14535.33
D,4/10/13,15,14458.52
D,4/10/13,16,14361.69
D,4/10/13,17,14355.89
D,4/10/13,18,14592.36
D,4/10/13,19,14861.62
D,4/10/13,20,15403.23
D,4/10/13,21,15177.23
D,4/10/13,22,14130.52
D,4/10/13,23,12689.49
D,4/10/13,24,11402.15
D,4/11/13,1,10535.1
D,4/11/13,2,10150.4
D,4/11/13,3,10118.76
D,4/11/13,4,10310.83
D,4/11/13,5,10379.38
D,4/11/13,6,11333.5
D,4/11/13,7,12983.96
D,4/11/13,8,14181.58
D,4/11/13,9,14515.79
D,4/11/13,10,14665.38
D,4/11/13,11,14803.56
D,4/11/13,12,14782.28
D,4/11/13,13,14620.87
D,4/11/13,14,14565.02
D,4/11/13,15,14376.41
D,4/11/13,16,14244.37
D,4/11/13,17,14325.48
D,4/11/13,18,14580.2
D,4/11/13,19,14850.73
D,4/11/13,20,15429.34
D,4/11/13,21,15363.48
D,4/11/13,22,14418.06
D,4/11/13,23,12985.62
D,4/11/13,24,11900.58
D,4/12/13,1,11136.2
D,4/12/13,2,10674.38
D,4/12/13,3,10680.7
D,4/12/13,4,10653.46
D,4/12/13,5,10911.63
D,4/12/13,6,11767.84
D,4/12/13,7,13336.04
D,4/12/13,8,14641.49
D,4/12/13,9,15179.5
D,4/12/13,10,15508.33
D,4/12/13,11,15837.65
D,4/12/13,12,15950.5
D,4/12/13,13,15945.39
D,4/12/13,14,15878.53
D,4/12/13,15,15674.86
D,4/12/13,16,15526.75
D,4/12/13,17,15586.37
D,4/12/13,18,15742.99
D,4/12/13,19,15722.64
D,4/12/13,20,15841.01
D,4/12/13,21,15615.36
D,4/12/13,22,14753.52
D,4/12/13,23,13581.07
D,4/12/13,24,12368.77
D,4/13/13,1,11702.55
D,4/13/13,2,11408.27
D,4/13/13,3,11411.61
D,4/13/13,4,11320.34
D,4/13/13,5,11613.51
D,4/13/13,6,11695.23
D,4/13/13,7,11935.98
D,4/13/13,8,12579.15
D,4/13/13,9,13444.62
D,4/13/13,10,14007.55
D,4/13/13,11,14150.88
D,4/13/13,12,13946.22
D,4/13/13,13,13628.48
D,4/13/13,14,13273.07
D,4/13/13,15,12972.18
D,4/13/13,16,12847.23
D,4/13/13,17,12911.84
D,4/13/13,18,13171.1
D,4/13/13,19,13384.28
D,4/13/13,20,13867.6
D,4/13/13,21,14012.36
D,4/13/13,22,13542.94
D,4/13/13,23,12648.1
D,4/13/13,24,11545.54
D,4/14/13,1,10846.35
D,4/14/13,2,10698.58
D,4/14/13,3,10688.51
D,4/14/13,4,10626.53
D,4/14/13,5,10657.78
D,4/14/13,6,10907.51
D,4/14/13,7,11090.25
D,4/14/13,8,11441.31
D,4/14/13,9,11916.34
D,4/14/13,10,12591.78
D,4/14/13,11,12964.65
D,4/14/13,12,13084.45
D,4/14/13,13,13026.19
D,4/14/13,14,12851.18
D,4/14/13,15,12665.84
D,4/14/13,16,12608.84
D,4/14/13,17,12763.77
D,4/14/13,18,13047.52
D,4/14/13,19,13227.39
D,4/14/13,20,13805.99
D,4/14/13,21,14270.08
D,4/14/13,22,13487.25
D,4/14/13,23,12438.4
D,4/14/13,24,11417.52
D,4/15/13,1,11171.05
D,4/15/13,2,11162.23
D,4/15/13,3,11227.78
D,4/15/13,4,11289.69
D,4/15/13,5,11597.11
D,4/15/13,6,11988.42
D,4/15/13,7,12811.27
D,4/15/13,8,13925.51
D,4/15/13,9,14415.11
D,4/15/13,10,14609.46
D,4/15/13,11,14676.39
D,4/15/13,12,14622.4
D,4/15/13,13,14385.23
D,4/15/13,14,14215.72
D,4/15/13,15,13973.63
D,4/15/13,16,13711.9
D,4/15/13,17,13680.71
D,4/15/13,18,13828.54
D,4/15/13,19,13965.13
D,4/15/13,20,14567.5
D,4/15/13,21,14937.32
D,4/15/13,22,14056.24
D,4/15/13,23,12763.5
D,4/15/13,24,11615.57
D,4/16/13,1,11259.87
D,4/16/13,2,10858.74
D,4/16/13,3,10903.47
D,4/16/13,4,10875.26
D,4/16/13,5,11177.32
D,4/16/13,6,11782.02
D,4/16/13,7,12743.06
D,4/16/13,8,13889.8
D,4/16/13,9,14363.8
D,4/16/13,10,14488.46
D,4/16/13,11,14566.16
D,4/16/13,12,14489.29
D,4/16/13,13,14372.71
D,4/16/13,14,14331.47
D,4/16/13,15,14188.88
D,4/16/13,16,14112.46
D,4/16/13,17,14211.21
D,4/16/13,18,14405.33
D,4/16/13,19,14505.79
D,4/16/13,20,14875.22
D,4/16/13,21,15084.8
D,4/16/13,22,15082.12
D,4/16/13,23,15079.44
D,4/16/13,24,12216.1
D,4/17/13,1,10545.22
D,4/17/13,2,10497.93
D,4/17/13,3,10355.22
D,4/17/13,4,10292.08
D,4/17/13,5,10528.64
D,4/17/13,6,11132.89
D,4/17/13,7,12547.6
D,4/17/13,8,13426.13
D,4/17/13,9,14000.32
D,4/17/13,10,14206.77
D,4/17/13,11,14359.37
D,4/17/13,12,14357.28
D,4/17/13,13,14254.13
D,4/17/13,14,14236.38
D,4/17/13,15,14122.14
D,4/17/13,16,13990.02
D,4/17/13,17,13987.39
D,4/17/13,18,14017.62
D,4/17/13,19,14000.91
D,4/17/13,20,14334.97
D,4/17/13,21,14768.51
D,4/17/13,22,13906.18
D,4/17/13,23,12548.42
D,4/17/13,24,11288.51
D,4/18/13,1,10466.25
D,4/18/13,2,10414.25
D,4/18/13,3,10271.63
D,4/18/13,4,10517.28
D,4/18/13,5,10715.55
D,4/18/13,6,11225.3
D,4/18/13,7,12314.15
D,4/18/13,8,13524.48
D,4/18/13,9,14065.26
D,4/18/13,10,14300.82
D,4/18/13,11,14444.71
D,4/18/13,12,14484.76
D,4/18/13,13,14373.45
D,4/18/13,14,14393.04
D,4/18/13,15,14264.83
D,4/18/13,16,14103.43
D,4/18/13,17,14091.86
D,4/18/13,18,14222.51
D,4/18/13,19,14414.11
D,4/18/13,20,14809.7
D,4/18/13,21,14906.2
D,4/18/13,22,13987.41
D,4/18/13,23,12652
D,4/18/13,24,11419.02
D,4/19/13,1,11163.55
D,4/19/13,2,11132.8
D,4/19/13,3,11062.16
D,4/19/13,4,11070.44
D,4/19/13,5,11288.29
D,4/19/13,6,11590.54
D,4/19/13,7,12380.25
D,4/19/13,8,13384.63
D,4/19/13,9,14015.36
D,4/19/13,10,14412.38
D,4/19/13,11,14600.74
D,4/19/13,12,14799.8
D,4/19/13,13,14737.14
D,4/19/13,14,14686.83
D,4/19/13,15,14531.65
D,4/19/13,16,14339.72
D,4/19/13,17,14266.27
D,4/19/13,18,14255.66
D,4/19/13,19,14172.67
D,4/19/13,20,14331.06
D,4/19/13,21,14314.36
D,4/19/13,22,13589.82
D,4/19/13,23,12546.49
D,4/19/13,24,11389.69
D,4/20/13,1,10532
D,4/20/13,2,10228.12
D,4/20/13,3,9904.18
D,4/20/13,4,9719.52
D,4/20/13,5,9943.8
D,4/20/13,6,9999.41
D,4/20/13,7,10268.44
D,4/20/13,8,11151.84
D,4/20/13,9,12189.75
D,4/20/13,10,12923.28
D,4/20/13,11,13249.54
D,4/20/13,12,13271.02
D,4/20/13,13,13054.69
D,4/20/13,14,12760.45
D,4/20/13,15,12528.23
D,4/20/13,16,12339.82
D,4/20/13,17,12384.68
D,4/20/13,18,12553.72
D,4/20/13,19,12669
D,4/20/13,20,12997.91
D,4/20/13,21,13514.88
D,4/20/13,22,12986.84
D,4/20/13,23,12119.31
D,4/20/13,24,11174.24
D,4/21/13,1,10405.12
D,4/21/13,2,10455.95
D,4/21/13,3,10269.36
D,4/21/13,4,10207.99
D,4/21/13,5,10293.6
D,4/21/13,6,10441.46
D,4/21/13,7,10375.4
D,4/21/13,8,11046.66
D,4/21/13,9,11870.4
D,4/21/13,10,12479.86
D,4/21/13,11,12719.78
D,4/21/13,12,12755.82
D,4/21/13,13,12668.56
D,4/21/13,14,12449.92
D,4/21/13,15,12219.62
D,4/21/13,16,12130.85
D,4/21/13,17,12324.28
D,4/21/13,18,12717.93
D,4/21/13,19,13042.4
D,4/21/13,20,13617.2
D,4/21/13,21,14248.48
D,4/21/13,22,13474.24
D,4/21/13,23,12287.96
D,4/21/13,24,11169.39
D,4/22/13,1,10674.12
D,4/22/13,2,10589.42
D,4/22/13,3,10604.04
D,4/22/13,4,10774.27
D,4/22/13,5,10999.57
D,4/22/13,6,11780.54
D,4/22/13,7,13203.29
D,4/22/13,8,14341.01
D,4/22/13,9,14535.6
D,4/22/13,10,14562.22
D,4/22/13,11,14602.86
D,4/22/13,12,14541.28
D,4/22/13,13,14377.69
D,4/22/13,14,14300.82
D,4/22/13,15,14087.73
D,4/22/13,16,13927.05
D,4/22/13,17,13986.37
D,4/22/13,18,14214.48
D,4/22/13,19,14404.92
D,4/22/13,20,14849.68
D,4/22/13,21,15358.55
D,4/22/13,22,14408.19
D,4/22/13,23,13015.78
D,4/22/13,24,11722.25
D,4/23/13,1,11112.59
D,4/23/13,2,10700.36
D,4/23/13,3,10651.88
D,4/23/13,4,10739.74
D,4/23/13,5,11074.34
D,4/23/13,6,11907.38
D,4/23/13,7,13342.11
D,4/23/13,8,14706.22
D,4/23/13,9,15154.11
D,4/23/13,10,15369.56
D,4/23/13,11,15558.5
D,4/23/13,12,15621.88
D,4/23/13,13,15535.73
D,4/23/13,14,15501.13
D,4/23/13,15,15369.31
D,4/23/13,16,15322.66
D,4/23/13,17,15479.96
D,4/23/13,18,15785.38
D,4/23/13,19,15816.59
D,4/23/13,20,15920.19
D,4/23/13,21,15888.1
D,4/23/13,22,14881.61
D,4/23/13,23,13396.87
D,4/23/13,24,12030.59
D,4/24/13,1,11146.61
D,4/24/13,2,11013.95
D,4/24/13,3,10935.97
D,4/24/13,4,10905.88
D,4/24/13,5,11193.78
D,4/24/13,6,12377.8
D,4/24/13,7,13400.9
D,4/24/13,8,14523.92
D,4/24/13,9,14748.13
D,4/24/13,10,14720.18
D,4/24/13,11,14730.1
D,4/24/13,12,14657.54
D,4/24/13,13,14524.52
D,4/24/13,14,14513.05
D,4/24/13,15,14369.54
D,4/24/13,16,14214.46
D,4/24/13,17,14144.93
D,4/24/13,18,14151.56
D,4/24/13,19,14108.53
D,4/24/13,20,14514.53
D,4/24/13,21,14950.86
D,4/24/13,22,14039.07
D,4/24/13,23,12625.06
D,4/24/13,24,11294.36
D,4/25/13,1,10588.27
D,4/25/13,2,10700.05
D,4/25/13,3,10493.03
D,4/25/13,4,10456.77
D,4/25/13,5,10681.13
D,4/25/13,6,11623.85
D,4/25/13,7,12590.9
D,4/25/13,8,13736.94
D,4/25/13,9,14222.27
D,4/25/13,10,14347.69
D,4/25/13,11,14436.72
D,4/25/13,12,14417.19
D,4/25/13,13,14293.49
D,4/25/13,14,14254.8
D,4/25/13,15,14112.64
D,4/25/13,16,13958.13
D,4/25/13,17,13925.04
D,4/25/13,18,13939.77
D,4/25/13,19,13901.03
D,4/25/13,20,14196.63
D,4/25/13,21,14809
D,4/25/13,22,13977.41
D,4/25/13,23,12634.56
D,4/25/13,24,11348.01
D,4/26/13,1,10470.6
D,4/26/13,2,10197.03
D,4/26/13,3,10118.07
D,4/26/13,4,10387.22
D,4/26/13,5,10664.04
D,4/26/13,6,11450.01
D,4/26/13,7,12672.96
D,4/26/13,8,13830.44
D,4/26/13,9,14132.82
D,4/26/13,10,14226.88
D,4/26/13,11,14323.71
D,4/26/13,12,14266.19
D,4/26/13,13,14155.26
D,4/26/13,14,14102.76
D,4/26/13,15,13902.44
D,4/26/13,16,13711.58
D,4/26/13,17,13601.35
D,4/26/13,18,13549.07
D,4/26/13,19,13457.1
D,4/26/13,20,13689.94
D,4/26/13,21,14165.1
D,4/26/13,22,13542.4
D,4/26/13,23,12463.71
D,4/26/13,24,11313.44
D,4/27/13,1,10556.39
D,4/27/13,2,10471.22
D,4/27/13,3,10265.83
D,4/27/13,4,10188.49
D,4/27/13,5,10018.1
D,4/27/13,6,10342.71
D,4/27/13,7,10654.9
D,4/27/13,8,11511.32
D,4/27/13,9,12306.3
D,4/27/13,10,12754.51
D,4/27/13,11,12896.59
D,4/27/13,12,12825.54
D,4/27/13,13,12640.89
D,4/27/13,14,12400.9
D,4/27/13,15,12196.44
D,4/27/13,16,12089.03
D,4/27/13,17,12183.55
D,4/27/13,18,12378.75
D,4/27/13,19,12500.61
D,4/27/13,20,12811.55
D,4/27/13,21,13350.22
D,4/27/13,22,12817.92
D,4/27/13,23,11884.42
D,4/27/13,24,10860
D,4/28/13,1,10318.22
D,4/28/13,2,10352.28
D,4/28/13,3,10237.48
D,4/28/13,4,10358.87
D,4/28/13,5,10117.9
D,4/28/13,6,10316.76
D,4/28/13,7,10455.28
D,4/28/13,8,10837.53
D,4/28/13,9,11429.5
D,4/28/13,10,11989.27
D,4/28/13,11,12287.37
D,4/28/13,12,12359.89
D,4/28/13,13,12286.43
D,4/28/13,14,12115.69
D,4/28/13,15,11980.32
D,4/28/13,16,11949.62
D,4/28/13,17,12139.46
D,4/28/13,18,12508.7
D,4/28/13,19,12767.96
D,4/28/13,20,13249.5
D,4/28/13,21,13813.92
D,4/28/13,22,12975.54
D,4/28/13,23,11703.85
D,4/28/13,24,10541.59
D,4/29/13,1,10222.15
D,4/29/13,2,10159.75
D,4/29/13,3,10245.52
D,4/29/13,4,10288.86
D,4/29/13,5,10401.72
D,4/29/13,6,10788.33
D,4/29/13,7,12286.62
D,4/29/13,8,13609.22
D,4/29/13,9,14032.51
D,4/29/13,10,14241.94
D,4/29/13,11,14460.54
D,4/29/13,12,14544.05
D,4/29/13,13,14484.32
D,4/29/13,14,14480.89
D,4/29/13,15,14316.44
D,4/29/13,16,14163.41
D,4/29/13,17,14193.83
D,4/29/13,18,14285.16
D,4/29/13,19,14291.44
D,4/29/13,20,14538.96
D,4/29/13,21,14895.79
D,4/29/13,22,13897.58
D,4/29/13,23,12406.58
D,4/29/13,24,11188.54
D,4/30/13,1,10835.84
D,4/30/13,2,10797.03
D,4/30/13,3,10854.6
D,4/30/13,4,10804.18
D,4/30/13,5,10786.58
D,4/30/13,6,11304.78
D,4/30/13,7,12373.24
D,4/30/13,8,13576.7
D,4/30/13,9,13935.59
D,4/30/13,10,14087.27
D,4/30/13,11,14226.89
D,4/30/13,12,14300.47
D,4/30/13,13,14234.95
D,4/30/13,14,14269.59
D,4/30/13,15,14178.94
D,4/30/13,16,14065.38
D,4/30/13,17,14054.1
D,4/30/13,18,14058.04
D,4/30/13,19,13998.51
D,4/30/13,20,14170.7
D,4/30/13,21,14753.68
D,4/30/13,22,13933.29
D,4/30/13,23,12477.8
D,4/30/13,24,11299.04
D,5/1/13,1,10692.68
D,5/1/13,2,10727.75
D,5/1/13,3,10623.06
D,5/1/13,4,10588.51
D,5/1/13,5,10650.62
D,5/1/13,6,11448.06
D,5/1/13,7,12542.08
D,5/1/13,8,13625.75
D,5/1/13,9,13965.85
D,5/1/13,10,14134.19
D,5/1/13,11,14327.23
D,5/1/13,12,14433.04
D,5/1/13,13,14384.67
D,5/1/13,14,14419.91
D,5/1/13,15,14327.85
D,5/1/13,16,14229.98
D,5/1/13,17,14214.39
D,5/1/13,18,14215.89
D,5/1/13,19,14126.54
D,5/1/13,20,14263.76
D,5/1/13,21,14840.58
D,5/1/13,22,13996.97
D,5/1/13,23,12530.43
D,5/1/13,24,11149.9
D,5/2/13,1,10664.21
D,5/2/13,2,10597.57
D,5/2/13,3,10555.33
D,5/2/13,4,10618.24
D,5/2/13,5,10617.01
D,5/2/13,6,11252.53
D,5/2/13,7,12348.59
D,5/2/13,8,13581.13
D,5/2/13,9,14031.74
D,5/2/13,10,14287.96
D,5/2/13,11,14570.12
D,5/2/13,12,14765.55
D,5/2/13,13,14773.45
D,5/2/13,14,14858.94
D,5/2/13,15,14774.96
D,5/2/13,16,14606.25
D,5/2/13,17,14475.19
D,5/2/13,18,14402.11
D,5/2/13,19,14299.44
D,5/2/13,20,14506.99
D,5/2/13,21,14860.94
D,5/2/13,22,13964.72
D,5/2/13,23,12526.13
D,5/2/13,24,11167.8
D,5/3/13,1,10823.13
D,5/3/13,2,10589.33
D,5/3/13,3,10490.11
D,5/3/13,4,10528.18
D,5/3/13,5,10704.27
D,5/3/13,6,10908.61
D,5/3/13,7,12227.56
D,5/3/13,8,13478.15
D,5/3/13,9,13907.21
D,5/3/13,10,14066.8
D,5/3/13,11,14220.44
D,5/3/13,12,14270.5
D,5/3/13,13,14178.41
D,5/3/13,14,14162
D,5/3/13,15,13989.91
D,5/3/13,16,13840.34
D,5/3/13,17,13799.36
D,5/3/13,18,13733.68
D,5/3/13,19,13573.36
D,5/3/13,20,13632.44
D,5/3/13,21,14172.32
D,5/3/13,22,13599.94
D,5/3/13,23,12499.35
D,5/3/13,24,11268.85
D,5/4/13,1,10341.98
D,5/4/13,2,10060.96
D,5/4/13,3,10030.28
D,5/4/13,4,10003.74
D,5/4/13,5,10102.25
D,5/4/13,6,9855.82
D,5/4/13,7,10298.72
D,5/4/13,8,11266.52
D,5/4/13,9,12187.8
D,5/4/13,10,12691.85
D,5/4/13,11,12880.18
D,5/4/13,12,12870.58
D,5/4/13,13,12719.25
D,5/4/13,14,12502.44
D,5/4/13,15,12332.36
D,5/4/13,16,12239.44
D,5/4/13,17,12316.38
D,5/4/13,18,12502.6
D,5/4/13,19,12552.27
D,5/4/13,20,12714.02
D,5/4/13,21,13332.92
D,5/4/13,22,12918.41
D,5/4/13,23,11965.78
D,5/4/13,24,10930.14
D,5/5/13,1,10127.16
D,5/5/13,2,9636.01
D,5/5/13,3,9390.26
D,5/5/13,4,9563.19
D,5/5/13,5,9617.51
D,5/5/13,6,9515.58
D,5/5/13,7,9819.81
D,5/5/13,8,10568.99
D,5/5/13,9,11428.58
D,5/5/13,10,12053.52
D,5/5/13,11,12317.19
D,5/5/13,12,12378.94
D,5/5/13,13,12336.92
D,5/5/13,14,12181.78
D,5/5/13,15,12044.36
D,5/5/13,16,12029.21
D,5/5/13,17,12226.3
D,5/5/13,18,12589.66
D,5/5/13,19,12834.68
D,5/5/13,20,13112.51
D,5/5/13,21,13784.6
D,5/5/13,22,13118.44
D,5/5/13,23,11815.68
D,5/5/13,24,10631.98
D,5/6/13,1,10147.05
D,5/6/13,2,10038.45
D,5/6/13,3,10130.43
D,5/6/13,4,10204.51
D,5/6/13,5,10349.84
D,5/6/13,6,10620.74
D,5/6/13,7,12355.4
D,5/6/13,8,13686.82
D,5/6/13,9,14139.66
D,5/6/13,10,14285.6
D,5/6/13,11,14417.16
D,5/6/13,12,14520.03
D,5/6/13,13,14531.7
D,5/6/13,14,14610.68
D,5/6/13,15,14533.12
D,5/6/13,16,14423.74
D,5/6/13,17,14464.29
D,5/6/13,18,14503.27
D,5/6/13,19,14411.18
D,5/6/13,20,14505.33
D,5/6/13,21,15021.82
D,5/6/13,22,14153.82
D,5/6/13,23,12593.34
D,5/6/13,24,11179.51
D,5/7/13,1,10712.04
D,5/7/13,2,10542.38
D,5/7/13,3,10767.59
D,5/7/13,4,10906.43
D,5/7/13,5,10888.26
D,5/7/13,6,11188.51
D,5/7/13,7,12429.17
D,5/7/13,8,13594.46
D,5/7/13,9,14101.61
D,5/7/13,10,14405.19
D,5/7/13,11,14665.33
D,5/7/13,12,14928.72
D,5/7/13,13,14980.28
D,5/7/13,14,15098.78
D,5/7/13,15,15081.23
D,5/7/13,16,15019.81
D,5/7/13,17,15041.9
D,5/7/13,18,14990
D,5/7/13,19,14850.64
D,5/7/13,20,14847.34
D,5/7/13,21,15341.95
D,5/7/13,22,14597.79
D,5/7/13,23,13171.86
D,5/7/13,24,11783.81
D,5/8/13,1,11334.18
D,5/8/13,2,11075.73
D,5/8/13,3,10784.32
D,5/8/13,4,10699.5
D,5/8/13,5,10915.92
D,5/8/13,6,11481.09
D,5/8/13,7,12469.62
D,5/8/13,8,13811.61
D,5/8/13,9,14432.18
D,5/8/13,10,14834.36
D,5/8/13,11,15227.13
D,5/8/13,12,15421.8
D,5/8/13,13,15401.82
D,5/8/13,14,15457.77
D,5/8/13,15,15379.82
D,5/8/13,16,15236.3
D,5/8/13,17,15274.7
D,5/8/13,18,15300.44
D,5/8/13,19,15153.45
D,5/8/13,20,15188.49
D,5/8/13,21,15343.2
D,5/8/13,22,14533.81
D,5/8/13,23,13232.31
D,5/8/13,24,11977.68
D,5/9/13,1,11659.15
D,5/9/13,2,11173.01
D,5/9/13,3,10895.27
D,5/9/13,4,10813.13
D,5/9/13,5,11039.48
D,5/9/13,6,11573.56
D,5/9/13,7,12993.42
D,5/9/13,8,14014.43
D,5/9/13,9,14508.82
D,5/9/13,10,14822.66
D,5/9/13,11,15110.29
D,5/9/13,12,15207.13
D,5/9/13,13,15168.32
D,5/9/13,14,15180.42
D,5/9/13,15,15098.27
D,5/9/13,16,14991.88
D,5/9/13,17,15024.06
D,5/9/13,18,15050.69
D,5/9/13,19,14945.31
D,5/9/13,20,14948.78
D,5/9/13,21,15113.02
D,5/9/13,22,14269.66
D,5/9/13,23,12812.48
D,5/9/13,24,11823.81
D,5/10/13,1,11354.1
D,5/10/13,2,11082.6
D,5/10/13,3,11058.16
D,5/10/13,4,10962.05
D,5/10/13,5,11134.19
D,5/10/13,6,11368.65
D,5/10/13,7,12253.6
D,5/10/13,8,13617.75
D,5/10/13,9,14269.97
D,5/10/13,10,14689.63
D,5/10/13,11,15080.65
D,5/10/13,12,15307.05
D,5/10/13,13,15311.33
D,5/10/13,14,15407.23
D,5/10/13,15,15376.3
D,5/10/13,16,15275.46
D,5/10/13,17,15131.44
D,5/10/13,18,14888.32
D,5/10/13,19,14558.22
D,5/10/13,20,14490.31
D,5/10/13,21,14894.94
D,5/10/13,22,14226.46
D,5/10/13,23,13029.99
D,5/10/13,24,11714.77
D,5/11/13,1,10687.14
D,5/11/13,2,10060.27
D,5/11/13,3,10088.2
D,5/11/13,4,10159.78
D,5/11/13,5,10347.71
D,5/11/13,6,10345.86
D,5/11/13,7,10841.17
D,5/11/13,8,11348.39
D,5/11/13,9,12469.32
D,5/11/13,10,13301.55
D,5/11/13,11,13739.07
D,5/11/13,12,13883.93
D,5/11/13,13,13858.47
D,5/11/13,14,13682.64
D,5/11/13,15,13466.97
D,5/11/13,16,13330.92
D,5/11/13,17,13422.31
D,5/11/13,18,13620.56
D,5/11/13,19,13645.66
