Month,Day,Time,load,Solar,Wind,Stored,BattIn,BattOut
4,119,17,22.836703302005013,30.14296913441845,9.188500000000001,96.97944806202459,16.49476583241344,0.0
4,119,18,23.232222633948627,0.0,12.942499999999999,113.47421389443802,0.0,10.999169036823757
4,119,19,23.802411560974488,0.0,13.4625,102.4750448576143,0.0,11.052818344173689
4,119,20,22.207343072208175,0.0,19.377599999999997,91.42222651344059,0.0,3.0248456143326337
4,119,21,19.82483125931252,0.0,12.312000000000003,88.39738089910796,0.0,8.030819090660096
4,119,22,17.87849008655637,0.0,11.915499999999998,80.36656180844787,0.0,6.374120883545024
4,119,23,17.314900605397217,0.0,8.446000000000002,73.99244092490282,0.0,9.480385468088954
4,120,0,17.252884989395554,0.0,6.7989999999999995,64.51205545681388,0.0,11.174649908493377
4,120,1,17.344877749334117,0.0,6.209500000000002,53.3374055483205,0.0,11.903129609122516
4,120,2,17.264310180181738,0.0,6.330999999999999,41.43427593919798,0.0,11.687130069675831
4,120,3,17.236186633631124,0.0,6.7044999999999995,29.747145869522154,0.0,11.257815749472073
4,120,4,18.064233328092914,0.0,3.4771,18.48933012005008,0.0,15.592873680484143
4,120,5,19.771556313744483,21.860144758985882,2.2485999999999997,2.8964564395659393,0.0,0.0
4,120,6,21.694599684869505,85.75301062699155,0.0,2.896456439565939,0.0,0.0
4,120,7,22.26808034518481,162.78398654014129,1.8172000000000004,2.896456439565939,0.0,0.0
4,120,8,22.51045418273009,235.7172592253208,3.7579000000000002,2.896456439565939,0.0,0.0
4,120,9,22.733556999173075,295.87538899502204,3.2043999999999997,2.896456439565939,0.0,0.0
4,120,10,22.851132598900012,341.5095467970147,2.389,2.8964564395659393,0.0,0.0
4,120,11,22.746436305150233,358.9760213948394,1.4476,2.8964564395659393,0.0,0.0
4,120,12,22.80178855813394,352.20460052363245,1.2254,2.8964564395659393,0.0,0.0
4,120,13,22.65693631411047,320.69389609699044,1.4542000000000002,2.8964564395659393,0.0,0.0
4,120,14,22.475475521707764,267.47208306229516,0.5345999999999997,2.896456439565939,0.0,0.0
4,120,15,22.457450885054875,197.56500060481991,0.7238000000000004,2.8964564395659393,137.47898037716212,0.0
4,120,16,22.463746724453138,118.83151902613022,0.7700000000000002,140.375436816728,97.13777230167709,0.0
4,120,17,22.36862202410325,43.26555527259143,0.19140000000000043,237.51320911840511,21.088333248488183,0.0
4,120,18,22.643769380952683,0.0,0.17819999999999994,258.60154236689334,0.0,24.014504950243385
4,120,19,23.575329901866102,0.0,0.737,234.5870374166499,0.0,24.41296622326681
4,120,20,22.264405108987855,0.0,2.7427,210.17407119338313,0.0,20.867669811852327
4,120,21,19.938635747115622,0.0,3.0559000000000007,189.30640138153078,0.0,18.04675119948223
4,120,22,18.05506121688834,0.0,1.9250000000000003,171.25965018204855,0.0,17.24218195284697
4,120,23,17.086141121068483,0.0,2.3647,154.01746822920154,0.0,15.736441604562783
5,121,0,17.142180483428138,0.0,0.5214000000000003,138.28102662463874,0.0,17.766734883407956
5,121,1,16.97489331931543,0.0,0.5081999999999998,120.51429174123078,0.0,17.60202385816722
5,121,2,16.91968487992204,0.0,0.0,102.91226788306356,0.0,18.086247867367227
5,121,3,17.018932236527643,0.0,0.010999999999999767,84.82602001569633,0.0,18.180579622156756
5,121,4,18.2931845638754,0.0,0.0,66.64544039353956,0.0,19.554446353688295
5,121,5,20.04135060917661,21.34318198852798,0.0,47.090994039851275,1.3018313793513707,0.0
5,121,6,21.772978091591526,87.94738542670119,0.0,48.39282541920266,0.0,0.0
5,121,7,22.316433670106488,166.9460125372065,0.0,48.39282541920267,0.0,0.0
5,121,8,22.585429001147975,240.3638436793672,0.0,48.392825419202666,0.0,0.0
5,121,9,22.893893173087193,300.1887190585401,0.0,48.392825419202666,0.0,0.0
5,121,10,23.062970017434942,337.5006865497086,0.0,48.39282541920266,0.0,0.0
5,121,11,22.985678202284195,354.37874649689667,0.0,48.39282541920265,0.0,0.0
5,121,12,23.04198921253667,346.38021935668115,2.5942,48.39282541920265,0.0,0.0
5,121,13,22.89488388893159,312.52854272042845,3.8902,48.39282541920265,0.0,0.0
5,121,14,22.738494599107245,259.69081036029615,4.985500000000001,48.39282541920265,0.0,0.0
5,121,15,22.713582889407014,191.00150196115123,9.107499999999998,48.39282541920266,0.0,0.0
5,121,16,22.71597978257894,115.53580720054481,12.806000000000001,48.39282541920266,105.62582741796588,0.0
5,121,17,22.573204845971148,42.03796099666527,11.317499999999999,154.01865283716853,30.782256150694113,0.0
5,121,18,22.79247263333905,0.0,8.491,184.8009089878627,0.0,15.287517512922557
5,121,19,23.714189912959753,0.0,6.745000000000001,169.51339147494014,0.0,18.139166128230627
5,121,20,22.36616121378007,0.0,5.935000000000002,151.3742253467095,0.0,17.564041917455974
5,121,21,20.022734738874643,0.0,3.4609000000000005,133.81018342925353,0.0,17.703725001469422
5,121,22,17.816746118447522,0.0,4.489599999999999,116.10645842778412,0.0,14.246014022926268
5,121,23,17.0406480886653,0.0,3.1477000000000004,101.86044440485783,0.0,14.850826390876856
5,122,0,16.934162114680483,0.0,1.9250000000000003,87.00961801398097,0.0,16.044000122587367
5,122,1,16.866665602959014,0.0,1.9645999999999997,70.9656178913936,0.0,15.929519618342077
5,122,2,16.96719130258964,0.0,1.4014000000000002,55.036098273051536,0.0,16.63900727160838
5,122,3,16.96522585018866,0.0,1.7226,38.39709100144315,0.0,16.2935605026068
5,122,4,17.980741549270785,0.0,0.0,22.10353049883635,0.0,19.220461303335952
5,122,5,19.732167369285815,21.16732829367058,0.0,2.883069195500395,1.4351609243847665,0.0
5,122,6,21.701678509370595,70.96545737110952,0.09239999999999961,4.318230119885161,0.0,0.0
5,122,7,22.421721197505345,88.87110993914865,4.473400000000001,4.318230119885161,0.0,0.0
5,122,8,22.83114250984614,142.6690153713204,21.59520000000001,4.318230119885162,0.0,0.0
5,122,9,23.282014094773462,164.62102723464344,40.37970000000001,4.318230119885162,0.0,0.0
5,122,10,23.59429731649995,197.46949883789185,48.9071,4.318230119885161,0.0,0.0
5,122,11,23.606920953872105,208.97876148768805,50.4371,4.31823011988516,0.0,0.0
5,122,12,23.743527885384143,218.09719433868565,50.5,4.318230119885161,0.0,0.0
5,122,13,23.60933382633184,234.27767183546544,43.277699999999996,4.31823011988516,0.0,0.0
5,122,14,23.339747261641282,219.422284849917,41.2652,4.318230119885161,0.0,0.0
5,122,15,23.130322715566095,96.42624439970773,19.125600000000006,4.318230119885162,0.0,0.0
5,122,16,23.0135460802298,73.83295202785393,9.672999999999998,4.318230119885163,0.0,0.0
5,122,17,22.84948673225529,28.51272400691784,49.3576,4.318230119885163,0.0,0.0
5,122,18,23.18113685081095,1.6928490294204577,49.068599999999996,4.318230119885162,0.0,0.0
5,122,19,23.746723742946713,0.0,49.4307,4.318230119885163,0.0,0.0
5,122,20,22.314628010583636,0.0,49.0516,4.318230119885164,0.0,0.0
5,122,21,20.015863645115118,0.0,38.41550000000001,4.318230119885165,0.0,0.0
5,122,22,17.84534904363252,0.0,50.1209,4.318230119885165,0.0,0.0
5,122,23,17.294590930587084,0.0,50.5,4.318230119885164,0.0,0.0
5,123,0,16.920995181522695,0.0,50.5,4.318230119885164,0.0,0.0
5,123,1,16.76244868784362,0.0,50.5,4.318230119885163,0.0,0.0
5,123,2,16.82328183654713,0.0,49.041399999999996,4.318230119885163,0.0,0.0
5,123,3,17.104661115643573,0.0,49.7945,4.318230119885163,0.0,0.0
5,123,4,17.431181882811313,0.0,49.8931,4.318230119885163,0.0,0.0
5,123,5,19.538770048886914,21.981827482971838,49.6279,4.318230119885162,0.0,0.0
5,123,6,21.537123803473886,56.72391435256696,43.03620000000001,4.318230119885163,0.0,0.0
5,123,7,22.222731126371947,99.67065346227069,47.705200000000005,4.318230119885162,0.0,0.0
5,123,8,22.477744580577188,135.36013329427573,49.8829,4.318230119885162,0.0,0.0
5,123,9,22.72325035853379,216.52585349563256,45.2419,4.318230119885162,0.0,0.0
5,123,10,22.803242673324906,331.63755638902927,24.568800000000003,4.318230119885162,0.0,0.0
5,123,11,22.65608941185639,349.059276687532,5.097999999999999,4.318230119885162,0.0,0.0
5,123,12,22.629867400555504,342.49660606817923,9.8485,4.318230119885161,0.0,0.0
5,123,13,22.3548798365842,312.0125601897181,8.05,4.318230119885161,0.0,0.0
5,123,14,22.115877628767432,260.2506125734405,10.739000000000003,4.318230119885162,0.0,0.0
5,123,15,22.050394507310383,192.53813954654996,19.6968,4.318230119885162,29.451123205789955,0.0
5,123,16,21.945442544955593,116.92442823338784,4.376200000000001,33.76935332567512,99.35518568843227,0.0
5,123,17,21.689262602740015,43.574954727056266,1.0714000000000004,133.1245390141074,22.957092124316247,0.0
5,123,18,21.78366823513832,1.07335584942601,0.0,156.0816311384236,0.0,22.138228098035608
5,123,19,22.646358025578362,0.0,0.0,133.94340304038798,0.0,24.207758445300225
5,123,20,21.731735549746563,0.0,0.0,109.73564459508776,0.0,23.230075413946082
5,123,21,19.97307111235231,0.0,0.0,86.50556918114167,0.0,21.350156186373393
5,123,22,18.006819746981353,0.0,0.0,65.15541299476827,0.0,19.248337516815983
5,123,23,16.525747497471897,0.0,0.0,45.90707547795228,0.0,17.665149649889784
5,124,0,16.076697551355238,0.0,1.7842,28.2419258280625,0.0,15.277923625179305
5,124,1,16.027673096345424,0.0,6.304000000000002,12.9640022028832,0.0,10.394092032437651
5,124,2,15.985264066490123,0.0,22.4184,2.569910170445548,0.0,0.0
5,124,3,16.14267603073449,0.0,49.602399999999996,2.569910170445548,0.0,0.0
5,124,4,15.748898441162472,0.0,43.03620000000001,2.5699101704455476,0.0,0.0
5,124,5,16.456621098393516,22.836301441380083,45.531699999999994,2.569910170445547,0.0,0.0
5,124,6,18.00309657292096,90.73451094215847,40.1382,2.5699101704455476,0.0,0.0
5,124,7,19.47523640054303,169.43297445579458,45.48339999999999,2.5699101704455476,0.0,0.0
5,124,8,20.280672402749637,243.91479185186938,50.0019,2.5699101704455476,0.0,0.0
5,124,9,20.581610330129006,304.73177981061497,36.982600000000005,2.5699101704455476,0.0,0.0
5,124,10,20.566270213828673,346.70315115101164,20.251200000000008,2.569910170445548,0.0,0.0
5,124,11,20.324455651356843,363.7493153842287,19.89840000000001,2.569910170445548,0.0,0.0
5,124,12,19.97800871228648,356.67138985023837,23.594400000000007,2.569910170445548,0.0,0.0
5,124,13,19.706232985165563,324.1757274726757,35.6141,2.5699101704455476,0.0,0.0
5,124,14,19.55775344280858,270.7697812251939,37.77150000000001,2.5699101704455476,0.0,0.0
5,124,15,19.680698083240628,200.8005229787888,30.768,2.569910170445548,211.8878248955482,0.0
5,124,16,19.97826438089149,121.87080352711811,29.894400000000005,214.45773506599372,131.78693914622662,0.0
5,124,17,20.057633503457904,46.40794186936255,15.523000000000001,346.2446742122204,41.87330836590466,0.0
5,124,18,20.316098483830725,2.2326825932266208,5.385999999999999,388.11798257812507,0.0,13.572865730202144
5,124,19,21.30505660656789,0.0,1.7974000000000006,374.5451168479228,0.0,20.85265270611212
5,124,20,20.642699147437526,0.0,1.7292000000000003,353.69246414181066,0.0,20.217529820884582
5,124,21,19.120464252522176,0.0,1.6016000000000006,333.47493432092597,0.0,18.72673891237005
5,124,22,17.465585289472372,0.0,1.6830000000000005,314.74819540855594,0.0,16.870748572391634
5,124,23,16.182480436676293,0.0,0.8030000000000005,297.8774468361644,0.0,16.439850814191658
5,125,0,15.39765771574826,0.0,1.5686000000000002,281.4375960219727,0.0,14.782530962852228
5,125,1,15.004966717747518,0.0,1.0384,266.6550650591205,0.0,14.929520809992002
5,125,2,15.2812965418951,0.0,0.6886000000000004,251.7255442491285,0.0,15.598820461673007
5,125,3,15.36809603329449,0.0,1.0252000000000006,236.12672378745546,0.0,15.331796935643494
5,125,4,15.20521915261813,0.0,0.9437999999999996,220.79492685181194,0.0,15.24470246137694
5,125,5,15.691357025748406,23.361130543712243,0.0,205.550224390435,0.0,0.0
5,125,6,16.88849331011136,90.97160458961122,0.7436000000000003,205.55022439043503,0.0,0.0
5,125,7,18.262056911215975,168.8407073043298,0.737,205.55022439043503,0.0,0.0
5,125,8,19.260666523792104,242.50609425590645,0.9437999999999996,205.55022439043506,0.0,0.0
5,125,9,19.681992405553473,302.8199295825224,0.2662,205.55022439043506,0.0,0.0
5,125,10,19.78066450779781,343.2584962911482,0.3409999999999996,205.55022439043506,0.0,0.0
5,125,11,19.71351954040822,360.85192785201525,0.8778000000000001,205.5502243904351,0.0,0.0
5,125,12,19.465616869279696,354.1886634884723,2.3323,205.5502243904351,0.0,0.0
5,125,13,19.246029496155536,323.0979353651973,7.815999999999999,205.55022439043506,0.0,0.0
5,125,14,19.221820875119068,270.4953204959673,15.2045,205.55022439043506,0.0,0.0
5,125,15,19.536756658622494,201.3771143950757,11.7725,205.5502243904351,0.0,0.0
5,125,16,20.117380060590143,122.8996343197351,13.085500000000001,205.5502243904351,0.0,0.0
5,125,17,20.508904570580547,47.19249156622063,11.8895,205.55022439043506,38.573086995640075,0.0
5,125,18,20.952857123884908,1.5674851507652148,13.020500000000002,244.1233113860751,0.0,6.803711355552848
5,125,19,22.026809078498616,0.0,12.747499999999999,237.31960003052228,0.0,9.919090409939727
5,125,20,20.962332841557927,0.0,12.689000000000002,227.40050962058257,0.0,8.843755041750857
5,125,21,18.880615142451326,0.0,12.903499999999998,218.55675457883171,0.0,6.389219820899338
5,125,22,16.98914684404449,0.0,11.993500000000001,212.1675347579324,0.0,5.34008214221752
5,125,23,16.21426324013605,0.0,10.901499999999999,206.82745261571483,0.0,5.679062790097326
5,126,0,16.04072817448852,0.0,11.915499999999998,201.14838982561756,0.0,4.40965064082151
5,126,1,16.187705663791096,0.0,11.181000000000001,196.73873918479603,0.0,5.351903435372632
5,126,2,16.306080227908677,0.0,9.202000000000002,191.38683574942337,0.0,7.593885866283991
5,126,3,16.538307217692797,0.0,7.843,183.79294988313939,0.0,9.294823321959162
5,126,4,16.97118612454285,0.0,7.7485,174.49812656118021,0.0,9.85856346824463
5,126,5,19.743049264286363,24.255302625402088,6.9925,164.6395630929356,0.0,0.0
5,126,6,21.870563602264586,91.56381532330282,7.2940000000000005,164.63956309293562,0.0,0.0
5,126,7,22.5941696715816,169.5524111994244,5.660499999999999,164.63956309293562,0.0,0.0
5,126,8,22.827371397922306,242.86289109904226,5.273500000000001,164.63956309293562,0.0,0.0
5,126,9,23.037594908388137,303.0303870669189,5.6875,164.63956309293562,0.0,0.0
5,126,10,23.201973842118907,303.00311297616935,2.8669,164.63956309293565,0.0,0.0
5,126,11,23.2206216709965,289.51256922004086,3.9226,164.63956309293567,0.0,0.0
5,126,12,23.346826086142375,244.54195052232487,4.9585,164.63956309293567,0.0,0.0
5,126,13,23.222890729865924,244.2583481521762,12.708500000000003,164.63956309293567,0.0,0.0
5,126,14,23.04810927976899,125.32592481251515,13.001000000000001,164.63956309293567,0.0,0.0
5,126,15,23.11290529185009,85.36992073965239,15.542500000000002,164.6395630929357,0.0,0.0
5,126,16,23.175192555744573,50.268452456199675,17.176799999999993,164.6395630929357,0.0,0.0
5,126,17,23.028039294276056,30.688453070237284,33.005900000000004,164.63956309293567,0.0,0.0
5,126,18,23.178484289034017,5.908605002619114,26.097600000000007,164.6395630929357,0.0,0.0
5,126,19,24.003798525279812,0.0,38.125699999999995,164.6395630929357,0.0,0.0
5,126,20,22.616796343124594,0.0,42.746399999999994,164.63956309293573,0.0,0.0
5,126,21,20.123260438505273,0.0,41.071999999999996,164.63956309293576,0.0,0.0
5,126,22,17.864060789661366,0.0,21.276000000000007,164.63956309293573,0.0,0.0
5,126,23,17.117077022274156,0.0,28.046400000000002,164.6395630929357,0.0,0.0
5,127,0,16.845972425241374,0.0,15.0875,164.63956309293567,0.0,1.8797139767411823
5,127,1,17.205841966074527,0.0,18.3024,162.7598491161945,0.0,0.0
5,127,2,17.42769839806811,0.0,18.6216,162.75984911619446,0.0,0.0
5,127,3,17.398664032112166,0.0,15.64,162.75984911619443,0.0,1.8799187943475852
5,127,4,17.87844214869293,0.0,12.727999999999998,160.87993032184684,0.0,5.505550132221197
5,127,5,19.860928470481745,23.19769866376404,13.143999999999998,155.37438018962564,0.0,0.0
5,127,6,21.722978900025122,90.25571081254623,13.754999999999999,155.3743801896256,0.0,0.0
5,127,7,22.533368481453717,112.5646396742829,10.739000000000003,155.3743801896256,0.0,0.0
5,127,8,23.01846770087616,160.50102238093083,14.314000000000002,155.3743801896256,0.0,0.0
5,127,9,23.43415289403959,223.03142640569288,9.3415,155.3743801896256,0.0,0.0
5,127,10,23.855031355742195,340.5233562649413,10.641499999999999,155.3743801896256,0.0,0.0
5,127,11,23.937420563705242,357.79885431947565,9.672999999999998,155.3743801896256,0.0,0.0
5,127,12,24.12677512428749,350.5680168123183,9.809499999999998,155.3743801896256,0.0,0.0
5,127,13,24.098731474175942,319.9237738977442,10.284,155.3743801896256,0.0,0.0
5,127,14,24.00058668842943,267.7623662031695,24.720000000000006,155.37438018962564,0.0,0.0
5,127,15,24.03588493520801,199.59775341947852,17.2776,155.37438018962564,0.0,0.0
5,127,16,23.95295243145933,83.80311992614175,24.199199999999998,155.3743801896256,0.0,0.0
5,127,17,23.730265076499478,47.651632546168585,30.1464,155.3743801896256,0.0,0.0
5,127,18,23.724991911521236,0.7514134841880612,21.897600000000004,155.3743801896256,0.0,1.1501640057008817
5,127,19,24.51534346603252,0.0,42.15069999999999,154.22421618392474,17.635356533967478,0.0
5,127,20,23.326228784151613,0.0,11.200500000000002,171.8595727178922,0.0,12.961762463016157
5,127,21,21.047694197054163,0.0,8.459500000000002,158.89781025487605,0.0,13.456113519031705
5,127,22,18.829689152191776,0.0,10.5245,145.4416967358444,0.0,8.877807752209273
5,127,23,18.11121243426269,0.0,10.862499999999997,136.56388898363508,0.0,7.748490041969742
5,128,0,17.69822774073963,0.0,13.8395,128.81539894166536,0.0,4.1247757784496315
5,128,1,17.23257531458542,0.0,7.8835000000000015,124.6906231632157,0.0,9.993666824783988
5,128,2,17.097038995356844,0.0,9.328,114.6969563384317,0.0,8.30469160380208
5,128,3,17.442862742202504,0.0,21.175200000000004,106.39226473462962,0.0,0.0
5,128,4,18.34596415152124,0.0,15.523000000000001,106.39226473462963,0.0,3.0175993068105162
5,128,5,19.925564689684716,24.3650558049431,35.372600000000006,103.37466542781912,0.0,0.0
5,128,6,22.06996913488112,88.63271642324037,11.258999999999997,103.37466542781914,0.0,0.0
5,128,7,23.061595798683037,162.43356515739617,25.593600000000002,103.37466542781912,0.0,0.0
5,128,8,23.704250795940162,162.0509456081051,7.622500000000002,103.37466542781914,0.0,0.0
5,128,9,24.331869283365396,267.783756095581,6.510999999999999,103.37466542781917,0.0,0.0
5,128,10,24.64293807921811,328.00484856681766,8.3245,103.37466542781915,0.0,0.0
5,128,11,24.61101146216804,343.3530900637855,7.375,103.37466542781915,0.0,0.0
5,128,12,24.700415577480925,293.9033728610789,8.846499999999999,103.37466542781918,0.0,0.0
5,128,13,24.575857028979772,298.41628955813337,13.378,103.37466542781918,0.0,0.0
5,128,14,24.346522290289776,227.05758628789593,12.585,103.37466542781918,0.0,0.0
5,128,15,24.407882755491116,156.0549525672573,10.641499999999999,103.3746654278192,0.0,0.0
5,128,16,24.449013442321387,80.5525225341021,23.4432,103.37466542781918,0.0,0.0
5,128,17,24.214133890760333,15.428024173505467,18.0,103.37466542781917,0.0,0.0
5,128,18,24.27012531525655,1.6412791673941984,33.794799999999995,103.37466542781917,0.0,0.0
5,128,19,24.517340877009126,0.0,40.8788,103.37466542781918,0.0,0.0
5,128,20,23.22399330072501,0.0,43.9217,103.37466542781917,0.0,0.0
5,128,21,21.144288991882828,0.0,45.837599999999995,103.37466542781915,0.0,0.0
5,128,22,19.139479605019464,0.0,44.308099999999996,103.37466542781914,0.0,0.0
5,128,23,18.630491350316813,0.0,24.350400000000004,103.37466542781915,5.719908649683191,0.0
5,129,0,17.853674252583016,0.0,33.005900000000004,109.09457407750233,15.152225747416987,0.0
5,129,1,17.409865512868972,0.0,11.116000000000001,124.24679982491932,0.0,6.727809206701199
5,129,2,17.278611642774237,0.0,5.6335000000000015,117.51899061821813,0.0,12.448008169721259
5,129,3,17.640302822418054,0.0,4.754200000000001,105.07098244849686,0.0,13.774562076342118
5,129,4,18.493724625926646,0.0,4.6219,91.29642037215474,0.0,14.828246526912505
5,129,5,20.7625597853217,4.595581668703756,15.783000000000001,76.46817384524225,0.0,0.4104522892762596
5,129,6,22.394061050301307,26.916978345264862,12.39,76.057721555966,0.0,0.0
5,129,7,23.1840610604807,49.89488668878363,7.334500000000002,76.05772155596598,0.0,0.0
5,129,8,23.68555502919913,50.22314252226248,4.211500000000001,76.057721555966,0.0,0.0
5,129,9,24.14516728456008,149.42824077728545,6.069999999999999,76.057721555966,0.0,0.0
5,129,10,24.2999107077397,146.20937054878172,6.029500000000002,76.057721555966,0.0,0.0
5,129,11,24.237895091738036,144.66615304478077,2.2,76.05772155596598,0.0,0.0
5,129,12,24.257230029991582,77.54028352096397,0.0,76.05772155596598,0.0,0.0
5,129,13,24.125960180609034,77.30435796419313,2.0789999999999997,76.05772155596598,55.2573977835841,0.0
5,129,14,23.95595653756814,96.40348865925195,0.7567999999999998,131.3151193395501,73.20433212168382,0.0
5,129,15,24.00737788574989,72.6911852606036,2.3161000000000005,204.51945146123396,50.9999073748537,0.0
5,129,16,24.049930729195506,92.61219699459754,6.182500000000001,255.51935883608766,74.74476626540203,0.0
5,129,17,23.88154099422371,44.912210641731434,5.5345,330.26412510148975,0.0,0.0
5,129,18,23.88708580709477,3.6407324345651335,0.9239999999999999,330.26412510148975,0.0,20.654573353853163
5,129,19,24.149529630132985,0.0,3.4690000000000007,309.6095517476366,0.0,22.1063919082127
5,129,20,22.801900413148626,0.0,14.450500000000002,287.50315983942386,0.0,8.927205145001203
5,129,21,20.473430551636024,0.0,3.4204,278.5759546944227,0.0,18.22878733472584
5,129,22,18.89360630344317,0.0,0.5081999999999998,260.3471673596968,0.0,19.653026513568328
5,129,23,18.14304317558588,0.0,0.0,240.6941408461285,0.0,19.39395315402018
5,130,0,17.709205511467054,0.0,0.0,221.30018769210835,0.0,18.930203646677768
5,130,1,17.670152132052454,0.0,0.0,202.36998404543056,0.0,18.888457650510375
5,130,2,17.51657519688317,0.0,0.5742000000000003,183.4815263949202,0.0,18.11050261558864
5,130,3,17.79164265729354,0.0,0.0,165.37102377933152,0.0,19.018324593579415
5,130,4,18.166293039353576,1.9695350008730386,0.0,146.35269918575213,0.0,17.313477326008055
5,130,5,19.58038011435157,2.297790834351878,0.0,129.03922185974403,0.0,18.474173468732968
5,130,6,21.760194661341245,35.12337418223585,0.0,110.56504839101105,0.0,0.0
5,130,7,22.802395771070824,74.3927475267262,0.0,110.56504839101105,0.0,0.0
5,130,8,23.472982563424807,225.76352092148525,0.0,110.56504839101105,0.0,0.0
5,130,9,24.097804675482795,150.67019366108252,0.0,110.56504839101105,0.0,0.0
5,130,10,24.459575751565676,179.1465459967522,0.0,110.56504839101105,0.0,0.0
5,130,11,24.466414886749575,228.53739362876294,0.0,110.56504839101105,0.0,0.0
5,130,12,24.61965625687479,210.91536731391815,0.3673999999999996,110.56504839101106,0.0,0.0
5,130,13,24.57023231966965,301.3473866008882,3.8821000000000008,110.56504839101108,0.0,0.0
5,130,14,24.40909718136489,251.41767635812835,5.125,110.56504839101105,0.0,0.0
5,130,15,24.178963478284253,186.08908944495937,8.472999999999999,110.56504839101106,0.0,0.0
5,130,16,23.79047503297829,113.38679024812575,12.39,110.56504839101105,0.0,0.0
5,130,17,23.26299874227617,38.53020764856581,16.051200000000005,110.56504839101108,0.0,0.0
5,130,18,23.15448339873912,5.580349169140274,22.200000000000003,110.56504839101108,4.625865770401158,0.0
5,130,19,23.801053321510395,0.0,26.19840000000001,115.19091416141222,2.397346678489613,0.0
5,130,20,22.732869889797122,0.0,14.431000000000001,117.58826083990184,0.0,8.874259636341122
5,130,21,20.820996040853284,0.0,6.1555,108.71400120356071,0.0,15.676639274028098
5,130,22,18.719368149131874,0.0,24.770399999999995,93.03736192953262,0.0,0.0
5,130,23,17.077288595620164,0.0,32.9093,93.03736192953262,0.0,0.0
5,131,0,16.075594980496152,0.0,38.6087,93.03736192953262,0.0,0.0
5,131,1,16.12022513135744,0.0,32.8127,93.03736192953262,0.0,0.0
5,131,2,16.234604873521807,0.0,27.693600000000004,93.03736192953264,0.0,0.0
5,131,3,16.53490362938866,0.0,24.300000000000004,93.03736192953266,0.0,0.0
5,131,4,16.531947461143282,1.313023333915359,15.009500000000003,93.03736192953265,0.0,0.22386331077276342
5,131,5,17.323417565801464,26.221281966957445,37.6749,92.8134986187599,0.0,0.0
5,131,6,18.133919002244745,74.80272909064637,33.4567,92.81349861875991,0.0,0.0
5,131,7,19.925085311050328,19.038838341772703,41.071999999999996,92.81349861875988,0.0,0.0
5,131,8,21.254929580698988,77.92241044128903,50.5,92.8134986187599,0.0,0.0
5,131,9,21.954055381086718,97.77908645832501,50.5,92.8134986187599,0.0,0.0
5,131,10,22.185531344343637,153.40339059314508,50.5,92.81349861875991,0.0,0.0
5,131,11,22.144848077572124,230.23453696849873,50.5,92.81349861875991,0.0,0.0
5,131,12,21.863884259958816,209.2493483607355,50.5,92.81349861875991,0.0,0.0
5,131,13,21.51925895969912,86.11787628647275,50.5,92.81349861875992,0.0,0.0
5,131,14,21.301860749005325,68.83035864897998,50.5,92.81349861875992,0.0,0.0
5,131,15,21.44789546032694,57.28845443002158,50.5,92.81349861875992,0.0,0.0
5,131,16,21.764684841216656,19.367094175251545,50.5,92.81349861875992,0.0,0.0
5,131,17,21.804792853626903,5.908605002619114,50.5,92.81349861875994,0.0,0.0
5,131,18,21.797090836901113,0.6565116669576795,50.5,92.81349861875995,0.0,0.0
5,131,19,22.173802547089007,0.0,50.5,92.81349861875995,0.0,0.0
5,131,20,21.302164355473767,0.0,50.5,92.81349861875995,0.0,0.0
5,131,21,19.757526499044804,0.0,50.5,92.81349861875992,0.0,0.0
5,131,22,18.028120137635877,0.0,50.5,92.81349861875991,0.0,0.0
5,131,23,16.592285251924597,0.0,50.5,92.8134986187599,0.0,0.0
5,132,0,15.681673577333822,0.0,50.5,92.81349861875985,0.0,0.0
5,132,1,15.534584233016556,0.0,50.5,92.81349861875984,0.0,0.0
5,132,2,15.321500430032225,0.0,50.5,92.81349861875982,0.0,0.0
5,132,3,15.687889520293018,0.0,44.8555,92.81349861875984,0.0,0.0
5,132,4,15.961406989785539,0.32825583347883974,23.123999999999995,92.81349861875982,0.0,0.0
5,132,5,16.427890338906014,11.817210005238229,12.747499999999999,92.81349861875982,0.0,0.0
5,132,6,17.2890141591404,28.55825751265906,7.9239999999999995,92.81349861875982,0.0,0.0
5,132,7,18.61460793823084,32.82558334788397,15.562000000000003,92.81349861875985,0.0,0.0
5,132,8,19.919620394618335,68.62337543985078,18.3528,92.81349861875985,0.0,0.0
5,132,9,20.5456569325501,79.0507992853849,24.8712,92.81349861875985,0.0,0.0
5,132,10,20.65938152391414,56.771427228249316,12.942499999999999,92.81349861875985,0.0,0.0
5,132,11,20.5342157624761,113.50956327058792,10.069499999999998,92.81349861875985,0.0,0.0
5,132,12,20.217106795830126,116.71307757124426,21.376799999999996,92.81349861875987,0.0,0.0
5,132,13,19.927322411344125,131.11553487626563,10.342499999999998,92.81349861875987,0.0,0.0
5,132,14,19.779018641153083,131.77394335519378,15.386500000000002,92.8134986187599,0.0,0.0
5,132,15,19.902969976717348,155.02892967841362,40.2348,92.8134986187599,0.0,0.0
5,132,16,20.169951917494412,119.16946787861102,42.8913,92.8134986187599,0.0,0.0
5,132,17,20.27744458661144,48.40305484820281,49.483399999999996,92.81349861875991,0.0,0.0
