3740360,city??,state??,country??,2013,43.759869,-69.331055,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2019-3-17,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
14.4,1.01,1.81,22.7,,,,,,
14.4,1.01,1.877,74.4,,,,,,
14.9,1.01,1.959,89.4,,,,,,
15.3,1.01,1.935,129.5,,,,,,
15.3,1.01,2.692,167.2,,,,,,
15.8,1.01,3.214,173.9,,,,,,
16.1,1.01,3.623,183.8,,,,,,
16.6,1.01,4.468,192.4,,,,,,
16.7,1.01,4.926,192.9,,,,,,
16.6,1.01,5.911,186.0,,,,,,
16.2,1.01,6.479,181.2,,,,,,
16.2,1.01,6.952,194.7,,,,,,
16.1,1.01,6.98,202.1,,,,,,
16.1,1.01,7.682,202.0,,,,,,
15.4,1.01,5.997,188.8,,,,,,
15.7,1.01,7.517,198.7,,,,,,
16.0,1.01,8.863,201.2,,,,,,
15.5,1.01,8.808,197.9,,,,,,
15.5,1.01,6.742,212.2,,,,,,
15.3,1.01,6.415,216.7,,,,,,
15.4,1.01,5.942,218.0,,,,,,
15.3,1.01,6.284,242.7,,,,,,
14.6,1.01,4.428,247.4,,,,,,
13.6,1.01,3.858,249.5,,,,,,
13.7,1.01,4.083,239.4,,,,,,
14.7,1.01,3.998,232.2,,,,,,
15.3,1.01,4.73,224.3,,,,,,
15.6,1.01,4.773,215.4,,,,,,
15.8,1.01,5.856,199.7,,,,,,
16.3,1.01,6.183,206.4,,,,,,
16.4,1.01,6.04,198.1,,,,,,
17.9,1.01,7.306,203.4,,,,,,
18.6,1.01,8.252,207.7,,,,,,
19.9,1.01,9.137,213.2,,,,,,
19.0,1.01,10.312,210.6,,,,,,
19.0,1.01,8.585,209.2,,,,,,
19.3,1.01,9.516,211.0,,,,,,
18.9,1.01,8.734,214.6,,,,,,
18.1,1.01,7.935,211.2,,,,,,
18.1,1.01,7.208,221.6,,,,,,
18.4,1.01,5.356,235.6,,,,,,
17.9,1.01,5.036,224.1,,,,,,
18.1,1.01,4.578,242.4,,,,,,
18.0,1.01,4.563,245.4,,,,,,
17.9,1.01,3.134,270.4,,,,,,
17.1,1.01,2.322,268.1,,,,,,
15.3,1.01,0.348,158.7,,,,,,
14.8,1.01,1.758,208.5,,,,,,
14.4,1.01,2.435,216.2,,,,,,
14.6,1.01,3.467,203.4,,,,,,
15.0,1.01,4.599,207.3,,,,,,
15.6,1.01,4.73,216.6,,,,,,
15.4,1.01,5.222,198.5,,,,,,
15.8,1.01,4.672,199.8,,,,,,
16.5,1.01,5.878,192.7,,,,,,
17.4,1.01,7.358,196.8,,,,,,
17.8,1.01,8.109,215.8,,,,,,
20.3,1.01,8.335,240.4,,,,,,
18.6,1.01,6.714,215.2,,,,,,
19.0,1.01,5.866,235.3,,,,,,
19.5,1.01,5.185,237.1,,,,,,
20.0,1.01,4.709,240.8,,,,,,
19.0,1.01,8.121,221.4,,,,,,
18.4,1.01,8.139,219.1,,,,,,
17.5,1.01,7.096,206.8,,,,,,
16.9,1.01,5.82,208.3,,,,,,
16.5,1.01,5.652,196.0,,,,,,
15.9,1.01,6.668,196.2,,,,,,
16.0,1.01,6.787,188.9,,,,,,
16.2,1.01,7.114,200.9,,,,,,
16.6,1.01,5.802,198.0,,,,,,
16.3,1.01,5.856,199.0,,,,,,
15.8,1.01,7.682,189.5,,,,,,
16.1,1.01,7.205,196.5,,,,,,
15.7,1.01,6.326,196.4,,,,,,
15.8,1.01,7.605,191.0,,,,,,
16.0,1.01,6.433,184.1,,,,,,
15.9,1.01,6.784,182.0,,,,,,
16.0,1.0,6.955,176.4,,,,,,
16.5,1.0,6.629,179.6,,,,,,
16.4,1.0,6.995,179.9,,,,,,
19.3,1.0,1.66,209.9,,,,,,
22.2,1.0,4.81,216.8,,,,,,
20.6,1.0,10.483,216.7,,,,,,
19.6,1.0,10.462,207.0,,,,,,
19.9,1.0,14.96,225.3,,,,,,
20.3,1.0,13.016,224.6,,,,,,
19.4,1.0,14.219,226.8,,,,,,
19.5,1.0,11.185,229.4,,,,,,
19.1,1.0,9.317,238.5,,,,,,
19.5,1.0,9.354,239.2,,,,,,
19.0,1.0,8.914,230.4,,,,,,
17.9,1.0,8.679,222.3,,,,,,
18.5,1.0,8.271,232.2,,,,,,
19.1,1.0,7.819,235.3,,,,,,
18.9,1.0,7.251,226.8,,,,,,
19.2,1.0,8.652,248.6,,,,,,
20.4,1.0,7.239,250.8,,,,,,
21.0,1.0,6.43,239.8,,,,,,
21.4,1.0,6.845,232.7,,,,,,
23.1,1.0,6.738,234.3,,,,,,
22.4,1.0,6.677,213.7,,,,,,
23.8,1.0,8.701,212.7,,,,,,
24.2,1.0,8.28,231.4,,,,,,
25.7,1.0,10.099,228.5,,,,,,
21.5,1.0,17.74,299.4,,,,,,
22.5,1.0,3.452,326.0,,,,,,
22.3,1.0,2.551,260.2,,,,,,
22.9,1.0,5.725,235.6,,,,,,
20.8,1.0,10.416,230.4,,,,,,
20.9,1.0,9.601,238.8,,,,,,
22.7,1.0,9.571,267.0,,,,,,
21.5,1.0,5.93,284.6,,,,,,
22.0,1.0,6.302,283.6,,,,,,
22.2,1.0,7.459,275.6,,,,,,
21.9,1.0,7.266,252.5,,,,,,
20.5,1.0,7.993,243.5,,,,,,
20.6,1.0,7.169,266.5,,,,,,
20.9,1.0,5.216,261.4,,,,,,
20.7,1.0,3.308,264.0,,,,,,
20.6,1.0,4.114,249.9,,,,,,
22.3,1.0,3.146,252.7,,,,,,
21.3,1.0,4.547,219.4,,,,,,
22.1,1.0,5.161,222.1,,,,,,
21.5,1.0,6.363,223.8,,,,,,
22.3,1.0,6.784,222.8,,,,,,
22.9,1.0,7.334,207.3,,,,,,
22.1,0.99,7.303,207.9,,,,,,
22.9,0.99,4.703,224.7,,,,,,
22.6,0.99,8.847,221.4,,,,,,
24.1,0.99,10.251,262.2,,,,,,
24.2,0.99,6.412,272.9,,,,,,
24.0,0.99,3.07,256.8,,,,,,
22.7,0.99,1.813,132.4,,,,,,
21.3,0.99,5.887,3.2,,,,,,
20.3,0.99,1.193,131.1,,,,,,
19.2,0.99,1.782,175.9,,,,,,
19.4,0.99,2.216,177.7,,,,,,
19.2,0.99,1.798,320.7,,,,,,
18.5,0.99,2.924,339.4,,,,,,
18.7,0.99,2.762,346.8,,,,,,
19.0,0.99,2.988,333.6,,,,,,
18.0,0.99,2.338,339.6,,,,,,
17.3,0.99,3.684,358.1,,,,,,
18.0,0.99,3.131,356.2,,,,,,
17.9,0.99,3.265,5.9,,,,,,
18.2,0.99,2.847,31.3,,,,,,
17.9,1.0,3.333,43.0,,,,,,
19.7,1.0,6.906,74.0,,,,,,
19.0,1.0,5.46,87.3,,,,,,
19.0,1.0,6.186,92.3,,,,,,
18.3,1.0,5.86,78.8,,,,,,
17.4,1.0,6.229,77.1,,,,,,
16.2,1.0,8.631,82.8,,,,,,
15.4,1.0,8.621,77.1,,,,,,
15.3,1.0,8.902,90.0,,,,,,
15.3,1.0,7.694,87.2,,,,,,
15.1,1.0,5.213,73.5,,,,,,
15.1,1.0,5.835,75.4,,,,,,
15.3,1.0,7.035,76.2,,,,,,
15.3,1.0,6.839,71.6,,,,,,
15.4,1.0,7.587,82.2,,,,,,
15.4,1.0,5.963,84.8,,,,,,
14.9,1.0,4.489,96.5,,,,,,
14.6,1.0,4.733,79.7,,,,,,
13.9,1.0,4.984,77.9,,,,,,
13.5,1.0,5.106,66.1,,,,,,
13.7,1.0,4.245,95.2,,,,,,
13.7,1.0,4.266,82.3,,,,,,
13.9,1.0,4.028,83.9,,,,,,
14.0,1.0,3.592,87.2,,,,,,
14.2,1.0,2.493,113.8,,,,,,
14.4,1.0,2.441,100.5,,,,,,
14.7,1.0,3.491,116.9,,,,,,
14.9,1.0,4.181,124.2,,,,,,
14.9,1.0,4.859,121.1,,,,,,
14.8,1.0,4.968,108.9,,,,,,
14.6,1.0,5.56,100.4,,,,,,
14.3,1.0,6.116,94.1,,,,,,
14.1,1.0,6.07,88.5,,,,,,
13.9,1.0,7.248,86.0,,,,,,
13.8,1.0,6.623,82.8,,,,,,
13.7,1.0,6.488,82.4,,,,,,
13.7,1.0,7.675,79.5,,,,,,
13.6,1.0,8.441,77.6,,,,,,
13.6,1.0,7.831,65.7,,,,,,
13.8,0.99,7.944,79.9,,,,,,
13.7,0.99,7.831,75.8,,,,,,
13.7,0.99,8.46,79.5,,,,,,
13.6,0.99,8.234,80.8,,,,,,
13.7,0.99,7.083,90.4,,,,,,
13.6,0.99,6.674,71.5,,,,,,
14.7,0.99,9.519,103.8,,,,,,
15.5,0.99,8.512,104.1,,,,,,
16.2,0.99,9.482,120.8,,,,,,
17.2,0.99,10.004,138.7,,,,,,
17.9,0.99,9.394,137.3,,,,,,
17.7,0.99,10.37,144.6,,,,,,
18.2,0.99,10.776,152.3,,,,,,
18.3,0.99,11.972,149.7,,,,,,
18.2,0.99,11.71,151.7,,,,,,
18.2,0.99,12.21,152.5,,,,,,
18.2,0.99,11.872,158.6,,,,,,
17.9,0.99,12.467,159.5,,,,,,
18.1,0.99,12.934,162.5,,,,,,
18.1,0.99,12.458,169.1,,,,,,
18.2,0.99,11.148,168.1,,,,,,
18.2,0.99,11.844,167.7,,,,,,
17.9,0.99,10.978,170.9,,,,,,
17.8,0.99,9.674,173.8,,,,,,
17.9,0.99,11.017,170.0,,,,,,
17.8,0.99,10.199,169.0,,,,,,
17.8,0.99,9.772,170.4,,,,,,
17.7,0.99,8.438,169.6,,,,,,
17.8,0.99,7.752,164.2,,,,,,
17.2,0.99,7.727,154.3,,,,,,
17.3,0.99,7.724,161.1,,,,,,
17.8,0.99,9.098,175.8,,,,,,
17.6,0.99,8.359,169.9,,,,,,
18.4,0.99,8.377,184.3,,,,,,
18.8,0.99,9.241,190.5,,,,,,
19.3,0.99,9.189,186.4,,,,,,
18.6,0.99,8.872,173.5,,,,,,
18.7,0.99,7.776,170.3,,,,,,
18.4,0.99,10.077,169.8,,,,,,
18.8,0.99,11.972,182.1,,,,,,
18.7,0.99,13.901,184.6,,,,,,
18.1,0.99,12.696,184.5,,,,,,
18.4,0.99,13.15,187.1,,,,,,
18.4,0.99,11.759,189.1,,,,,,
18.6,0.99,12.598,195.2,,,,,,
18.6,0.99,12.009,197.0,,,,,,
18.5,0.99,11.246,201.7,,,,,,
18.3,0.99,9.983,203.0,,,,,,
18.2,0.99,10.123,212.7,,,,,,
17.7,0.99,8.908,202.6,,,,,,
17.4,0.99,8.747,198.0,,,,,,
17.5,0.99,8.741,209.4,,,,,,
17.6,1.0,9.488,196.8,,,,,,
17.5,1.0,8.884,211.6,,,,,,
17.7,1.0,8.539,214.6,,,,,,
17.7,1.0,7.544,219.9,,,,,,
18.0,1.0,6.65,210.4,,,,,,
18.0,1.0,6.824,200.0,,,,,,
18.4,1.0,7.721,197.1,,,,,,
19.0,1.0,8.173,197.9,,,,,,
19.3,1.0,9.171,198.3,,,,,,
19.4,1.0,9.803,194.1,,,,,,
19.1,1.0,8.341,193.9,,,,,,
19.3,1.0,9.873,193.4,,,,,,
18.8,1.0,8.902,201.5,,,,,,
19.1,1.0,6.955,208.8,,,,,,
19.8,1.0,6.848,195.4,,,,,,
20.0,1.0,9.326,207.2,,,,,,
18.5,1.0,9.0,182.0,,,,,,
18.1,1.0,8.89,187.2,,,,,,
17.7,1.0,8.838,202.0,,,,,,
18.3,1.0,5.588,218.0,,,,,,
17.8,1.0,4.633,208.3,,,,,,
17.4,1.0,4.801,210.3,,,,,,
17.0,1.0,3.974,208.5,,,,,,
16.8,1.0,4.758,198.7,,,,,,
17.1,1.0,6.299,201.4,,,,,,
17.5,1.0,5.951,222.1,,,,,,
17.7,1.0,5.564,226.9,,,,,,
17.7,1.0,5.237,218.7,,,,,,
17.9,1.0,4.672,220.4,,,,,,
18.8,1.0,5.359,221.5,,,,,,
19.1,1.0,5.637,214.8,,,,,,
19.1,1.0,5.28,202.5,,,,,,
19.7,1.0,7.312,192.7,,,,,,
20.0,1.0,6.537,189.2,,,,,,
19.9,1.0,7.352,192.4,,,,,,
19.7,1.0,6.937,195.2,,,,,,
19.8,1.0,6.055,200.5,,,,,,
19.5,1.0,4.257,216.7,,,,,,
18.8,1.0,4.77,201.8,,,,,,
19.4,1.01,4.947,226.2,,,,,,
19.3,1.01,5.069,212.0,,,,,,
19.7,1.01,3.726,188.1,,,,,,
19.5,1.01,5.121,192.2,,,,,,
19.1,1.0,7.593,196.0,,,,,,
18.2,1.01,7.837,197.1,,,,,,
17.8,1.01,7.385,204.9,,,,,,
17.6,1.01,6.253,212.2,,,,,,
17.4,1.01,3.9,39.1,,,,,,
16.4,1.01,3.641,63.3,,,,,,
15.0,1.01,7.807,62.5,,,,,,
13.6,1.01,10.395,67.4,,,,,,
13.4,1.01,9.812,64.5,,,,,,
13.3,1.01,9.845,59.0,,,,,,
13.3,1.01,10.001,57.3,,,,,,
13.1,1.01,9.467,54.3,,,,,,
13.2,1.01,8.588,54.5,,,,,,
13.3,1.01,8.164,50.2,,,,,,
13.6,1.01,7.523,54.4,,,,,,
13.6,1.01,6.217,50.3,,,,,,
13.7,1.01,5.991,48.8,,,,,,
13.7,1.01,6.339,46.4,,,,,,
13.5,1.01,6.052,55.3,,,,,,
13.4,1.01,6.046,61.4,,,,,,
13.4,1.01,5.152,61.9,,,,,,
13.4,1.01,5.081,53.7,,,,,,
13.3,1.01,3.708,57.4,,,,,,
13.4,1.01,3.342,61.8,,,,,,
13.5,1.01,2.472,48.7,,,,,,
13.5,1.01,2.524,75.0,,,,,,
13.6,1.01,1.807,77.7,,,,,,
13.8,1.01,1.077,101.3,,,,,,
13.8,1.01,1.123,108.9,,,,,,
13.9,1.01,1.334,138.4,,,,,,
13.9,1.01,1.416,149.3,,,,,,
14.3,1.01,1.581,169.4,,,,,,
14.7,1.01,2.185,181.3,,,,,,
14.9,1.01,2.368,182.2,,,,,,
15.0,1.01,2.49,180.3,,,,,,
15.4,1.01,2.332,185.0,,,,,,
15.8,1.01,3.922,193.3,,,,,,
16.4,1.01,4.367,186.2,,,,,,
18.0,1.01,4.691,199.6,,,,,,
18.9,1.01,5.646,183.7,,,,,,
19.0,1.01,5.185,189.3,,,,,,
19.9,1.01,6.095,191.9,,,,,,
20.1,1.01,7.968,207.9,,,,,,
20.1,1.01,6.894,209.4,,,,,,
21.5,1.01,10.761,220.1,,,,,,
20.1,1.01,8.679,221.7,,,,,,
20.4,1.01,7.926,238.4,,,,,,
19.2,1.01,6.812,230.7,,,,,,
19.7,1.01,8.286,233.1,,,,,,
19.6,1.01,7.065,241.7,,,,,,
19.5,1.01,6.314,245.4,,,,,,
19.8,1.01,6.186,252.1,,,,,,
19.7,1.01,5.661,257.5,,,,,,
19.7,1.01,5.405,263.0,,,,,,
20.1,1.01,4.443,270.3,,,,,,
20.5,1.01,4.324,277.7,,,,,,
21.2,1.01,3.641,267.4,,,,,,
21.9,1.01,3.235,247.9,,,,,,
22.5,1.01,3.943,232.4,,,,,,
23.0,1.01,4.822,227.3,,,,,,
23.2,1.01,6.681,221.6,,,,,,
24.3,1.01,7.379,217.7,,,,,,
23.3,1.01,7.947,208.8,,,,,,
23.8,1.01,8.435,207.5,,,,,,
24.3,1.01,8.438,204.2,,,,,,
22.4,1.0,8.374,201.2,,,,,,
22.4,1.01,9.043,208.1,,,,,,
20.4,1.0,8.567,204.1,,,,,,
21.5,1.0,9.641,219.2,,,,,,
22.6,1.0,9.253,224.7,,,,,,
22.2,1.0,8.71,236.9,,,,,,
22.1,1.0,6.369,243.6,,,,,,
23.6,1.0,6.992,255.5,,,,,,
24.4,1.0,7.312,262.7,,,,,,
23.3,1.0,7.147,257.6,,,,,,
23.1,1.0,6.751,261.5,,,,,,
23.0,1.01,6.256,277.8,,,,,,
23.8,1.01,7.52,278.5,,,,,,
24.0,1.01,6.821,276.6,,,,,,
23.8,1.01,6.085,271.3,,,,,,
23.5,1.01,5.322,258.5,,,,,,
24.0,1.01,5.802,253.5,,,,,,
24.0,1.01,7.074,229.0,,,,,,
23.7,1.01,7.236,224.0,,,,,,
24.2,1.01,7.95,222.8,,,,,,
25.4,1.0,9.613,227.5,,,,,,
25.3,1.0,9.128,215.9,,,,,,
24.7,1.0,9.07,211.3,,,,,,
24.3,1.0,9.323,208.6,,,,,,
23.6,1.0,9.415,206.2,,,,,,
22.5,1.0,10.572,208.8,,,,,,
22.6,1.0,10.419,209.2,,,,,,
20.4,1.0,3.919,262.3,,,,,,
22.1,1.0,6.018,252.6,,,,,,
22.3,1.0,5.683,254.5,,,,,,
24.0,1.0,5.847,279.8,,,,,,
24.8,1.0,4.913,301.3,,,,,,
25.2,1.0,4.239,312.2,,,,,,
23.1,1.0,3.482,305.5,,,,,,
22.8,1.0,3.598,275.4,,,,,,
21.6,1.0,3.418,264.2,,,,,,
22.7,1.0,5.09,270.5,,,,,,
23.4,1.0,4.657,273.3,,,,,,
23.2,1.0,5.02,265.9,,,,,,
24.4,1.0,6.095,266.0,,,,,,
24.7,1.0,5.594,249.1,,,,,,
24.5,1.0,6.149,232.4,,,,,,
25.0,1.0,7.526,235.0,,,,,,
24.8,1.0,7.682,224.3,,,,,,
25.6,1.0,6.662,226.9,,,,,,
24.4,1.0,9.842,225.3,,,,,,
25.1,1.0,8.93,221.9,,,,,,
25.9,1.0,10.532,229.3,,,,,,
27.0,1.0,8.026,247.6,,,,,,
28.5,1.0,8.844,278.4,,,,,,
28.3,1.0,8.518,282.2,,,,,,
27.6,1.0,8.856,290.7,,,,,,
26.1,1.0,8.289,297.7,,,,,,
25.4,1.0,8.39,302.5,,,,,,
25.0,1.0,7.282,296.3,,,,,,
24.1,1.0,6.732,288.3,,,,,,
23.8,1.0,6.442,287.8,,,,,,
23.0,1.0,5.893,288.6,,,,,,
23.3,1.0,7.257,282.9,,,,,,
23.1,1.0,6.626,282.3,,,,,,
22.5,1.0,5.435,285.0,,,,,,
21.8,1.0,4.465,294.7,,,,,,
22.0,1.0,4.074,294.5,,,,,,
22.8,1.0,4.212,277.3,,,,,,
23.3,1.0,5.481,259.9,,,,,,
24.3,1.0,6.931,249.6,,,,,,
25.7,1.0,8.255,251.1,,,,,,
24.8,1.0,8.377,237.8,,,,,,
24.9,1.0,7.523,228.3,,,,,,
24.0,1.0,7.141,215.5,,,,,,
24.6,1.0,8.798,209.6,,,,,,
25.2,1.0,8.78,211.2,,,,,,
25.1,1.0,9.174,216.6,,,,,,
23.9,1.0,9.934,234.4,,,,,,
25.3,1.0,7.917,254.1,,,,,,
22.5,1.0,9.659,234.4,,,,,,
22.1,1.0,9.229,238.6,,,,,,
22.2,1.0,9.104,260.1,,,,,,
23.1,1.0,7.935,262.6,,,,,,
22.8,1.0,5.396,278.3,,,,,,
22.7,1.0,4.266,265.9,,,,,,
21.8,1.0,2.93,252.5,,,,,,
21.1,1.0,1.495,256.0,,,,,,
20.9,1.0,1.73,273.3,,,,,,
19.7,1.0,2.823,11.0,,,,,,
18.8,1.0,9.259,26.4,,,,,,
17.1,1.0,12.146,32.3,,,,,,
16.7,1.0,12.061,31.0,,,,,,
17.4,1.0,11.435,29.2,,,,,,
17.1,1.0,10.627,34.0,,,,,,
17.1,1.0,8.277,35.4,,,,,,
17.1,1.0,6.775,45.2,,,,,,
17.6,1.0,6.699,43.3,,,,,,
17.6,1.0,5.591,35.6,,,,,,
17.7,1.0,6.149,30.8,,,,,,
17.9,1.0,5.435,59.2,,,,,,
17.2,1.0,4.062,71.3,,,,,,
17.3,1.0,3.507,95.8,,,,,,
17.2,1.0,4.514,84.1,,,,,,
16.9,1.0,3.415,78.0,,,,,,
17.1,1.0,3.0,99.6,,,,,,
17.3,1.0,2.432,97.7,,,,,,
17.1,1.0,1.889,84.6,,,,,,
16.9,1.0,1.962,48.4,,,,,,
16.9,1.0,1.92,39.8,,,,,,
16.9,1.0,1.883,32.6,,,,,,
17.0,1.0,1.959,30.3,,,,,,
17.2,1.01,2.634,26.0,,,,,,
17.2,1.01,3.003,40.2,,,,,,
16.8,1.01,4.068,34.3,,,,,,
16.4,1.01,5.542,39.6,,,,,,
16.4,1.01,6.449,45.2,,,,,,
16.2,1.01,6.549,59.1,,,,,,
16.3,1.01,5.53,62.8,,,,,,
16.4,1.01,5.826,67.7,,,,,,
16.5,1.01,5.09,67.2,,,,,,
16.5,1.01,4.367,64.4,,,,,,
16.4,1.01,4.45,58.8,,,,,,
16.3,1.01,4.801,68.6,,,,,,
16.2,1.01,4.59,69.7,,,,,,
16.2,1.01,4.743,78.2,,,,,,
16.1,1.01,3.687,80.5,,,,,,
15.9,1.01,4.318,84.6,,,,,,
15.8,1.01,3.797,71.3,,,,,,
15.6,1.01,5.008,66.7,,,,,,
15.5,1.0,3.656,62.5,,,,,,
15.5,1.0,4.297,64.6,,,,,,
15.5,1.0,2.832,66.4,,,,,,
15.6,1.0,2.249,90.6,,,,,,
15.5,1.0,2.188,62.1,,,,,,
15.6,1.0,1.413,87.7,,,,,,
15.6,1.0,1.819,45.7,,,,,,
15.6,1.0,1.514,51.4,,,,,,
15.7,1.0,1.373,83.0,,,,,,
15.7,1.0,2.216,90.9,,,,,,
15.9,1.0,2.191,106.9,,,,,,
16.5,1.0,2.362,155.3,,,,,,
16.9,1.0,2.85,152.5,,,,,,
17.3,1.0,4.062,142.5,,,,,,
17.7,1.0,5.658,146.8,,,,,,
17.9,1.0,6.253,143.3,,,,,,
17.8,1.0,6.891,131.8,,,,,,
17.8,1.0,8.225,126.3,,,,,,
18.1,1.0,7.81,144.7,,,,,,
18.5,1.0,7.544,137.1,,,,,,
19.7,1.0,8.939,148.4,,,,,,
20.0,1.0,7.892,160.2,,,,,,
20.3,1.0,7.993,172.6,,,,,,
20.6,1.0,6.54,190.8,,,,,,
20.2,1.0,8.063,183.1,,,,,,
20.5,1.0,8.719,192.1,,,,,,
20.3,0.99,8.67,202.4,,,,,,
20.1,0.99,9.635,207.7,,,,,,
19.7,0.99,9.735,226.5,,,,,,
19.5,0.99,7.624,219.3,,,,,,
19.3,1.0,7.73,210.3,,,,,,
19.9,1.0,8.023,208.5,,,,,,
19.9,1.0,7.648,202.0,,,,,,
20.1,1.0,6.693,227.6,,,,,,
20.3,1.0,5.46,237.8,,,,,,
20.5,1.0,4.334,226.0,,,,,,
20.7,1.0,5.612,214.1,,,,,,
21.1,1.0,5.661,210.6,,,,,,
21.5,1.0,5.408,230.8,,,,,,
21.2,1.0,6.04,326.1,,,,,,
21.4,1.0,3.897,319.8,,,,,,
21.4,1.0,1.764,276.0,,,,,,
21.6,1.0,3.186,303.5,,,,,,
21.9,1.0,3.299,239.6,,,,,,
21.5,1.0,4.642,219.7,,,,,,
21.7,1.0,4.349,238.9,,,,,,
21.1,1.0,4.727,257.2,,,,,,
22.6,1.0,7.227,339.8,,,,,,
23.4,1.0,8.676,13.3,,,,,,
21.8,1.0,8.429,3.4,,,,,,
21.4,1.0,7.978,359.5,,,,,,
20.5,1.0,8.078,5.1,,,,,,
20.2,1.0,8.31,8.0,,,,,,
18.8,1.0,8.158,23.4,,,,,,
17.9,1.0,11.237,26.8,,,,,,
17.3,1.0,10.163,22.8,,,,,,
17.1,1.0,10.468,23.5,,,,,,
17.3,1.01,10.465,25.1,,,,,,
17.9,1.01,11.27,28.5,,,,,,
17.8,1.01,9.693,32.3,,,,,,
18.3,1.01,8.664,32.0,,,,,,
18.7,1.01,7.352,39.3,,,,,,
19.5,1.01,6.98,46.0,,,,,,
20.8,1.01,7.66,60.6,,,,,,
19.9,1.01,6.449,80.2,,,,,,
20.4,1.01,5.652,96.1,,,,,,
19.3,1.01,5.89,110.6,,,,,,
19.5,1.01,4.749,109.8,,,,,,
19.2,1.01,2.445,117.0,,,,,,
18.9,1.01,1.572,116.8,,,,,,
18.8,1.01,0.821,30.7,,,,,,
18.6,1.01,1.489,329.3,,,,,,
19.0,1.01,1.63,338.0,,,,,,
18.7,1.01,2.066,337.6,,,,,,
18.7,1.01,2.478,337.6,,,,,,
18.2,1.01,3.061,339.8,,,,,,
17.7,1.01,3.949,328.3,,,,,,
17.2,1.01,4.102,342.2,,,,,,
16.8,1.01,3.418,5.3,,,,,,
17.1,1.01,2.545,31.6,,,,,,
16.9,1.01,3.378,38.2,,,,,,
16.6,1.01,4.187,54.7,,,,,,
16.7,1.01,3.546,67.3,,,,,,
17.1,1.01,2.817,88.5,,,,,,
17.4,1.01,2.454,109.3,,,,,,
17.9,1.01,2.222,151.1,,,,,,
18.9,1.01,2.887,175.5,,,,,,
19.3,1.01,3.461,179.8,,,,,,
19.6,1.01,4.257,193.7,,,,,,
20.0,1.01,4.483,200.8,,,,,,
20.0,1.01,5.371,203.9,,,,,,
19.9,1.01,5.002,198.1,,,,,,
19.7,1.01,5.402,201.8,,,,,,
19.5,1.01,4.929,205.6,,,,,,
19.1,1.01,5.127,206.5,,,,,,
19.1,1.01,6.174,215.3,,,,,,
18.8,1.01,5.872,214.8,,,,,,
18.7,1.01,6.119,220.9,,,,,,
18.5,1.01,4.862,228.7,,,,,,
18.8,1.01,4.605,234.5,,,,,,
18.8,1.01,4.926,236.2,,,,,,
18.4,1.01,5.347,231.0,,,,,,
18.6,1.01,4.816,248.4,,,,,,
18.7,1.01,5.011,246.9,,,,,,
18.1,1.01,4.389,249.9,,,,,,
18.0,1.01,4.205,249.5,,,,,,
18.4,1.01,2.954,277.5,,,,,,
20.1,1.01,1.825,287.0,,,,,,
21.5,1.01,1.984,219.8,,,,,,
21.6,1.01,2.728,182.3,,,,,,
21.9,1.01,3.854,195.5,,,,,,
23.0,1.01,3.934,192.2,,,,,,
23.4,1.01,4.492,203.0,,,,,,
24.0,1.01,4.727,216.5,,,,,,
24.0,1.01,5.24,210.7,,,,,,
24.3,1.01,5.924,203.8,,,,,,
23.7,1.01,6.586,213.3,,,,,,
23.3,1.01,6.919,225.9,,,,,,
23.5,1.01,6.937,227.2,,,,,,
23.3,1.01,6.192,229.8,,,,,,
23.4,1.01,7.212,239.2,,,,,,
22.8,1.01,6.815,251.9,,,,,,
23.1,1.01,7.306,253.8,,,,,,
22.2,1.01,6.235,261.1,,,,,,
21.4,1.01,5.2,294.6,,,,,,
20.8,1.01,4.718,320.1,,,,,,
21.0,1.01,4.688,332.5,,,,,,
21.7,1.01,4.81,330.7,,,,,,
21.3,1.01,3.363,321.5,,,,,,
21.9,1.01,3.034,320.7,,,,,,
22.8,1.01,2.557,302.4,,,,,,
24.4,1.01,2.341,278.9,,,,,,
25.3,1.01,2.866,262.8,,,,,,
26.5,1.01,3.958,245.6,,,,,,
25.7,1.01,5.182,224.9,,,,,,
26.9,1.01,6.577,229.6,,,,,,
27.5,1.01,7.505,231.7,,,,,,
26.2,1.0,8.374,227.9,,,,,,
25.9,1.0,8.945,229.6,,,,,,
25.2,1.0,9.052,226.3,,,,,,
24.8,1.01,8.707,233.3,,,,,,
24.7,1.01,8.042,238.1,,,,,,
24.9,1.01,8.551,244.0,,,,,,
25.7,1.01,4.718,283.1,,,,,,
25.8,1.01,4.251,334.3,,,,,,
24.6,1.0,7.248,336.0,,,,,,
24.7,1.0,8.087,335.4,,,,,,
23.9,1.0,8.533,334.1,,,,,,
23.1,1.0,7.086,330.2,,,,,,
23.1,1.0,7.001,328.5,,,,,,
23.1,1.0,7.327,333.1,,,,,,
22.7,1.01,8.219,332.6,,,,,,
22.9,1.01,8.441,329.6,,,,,,
23.3,1.01,7.028,343.7,,,,,,
25.0,1.01,5.991,339.3,,,,,,
25.2,1.01,3.629,357.8,,,,,,
25.9,1.01,1.251,31.1,,,,,,
25.8,1.01,3.061,140.2,,,,,,
24.7,1.01,3.195,127.3,,,,,,
26.5,1.01,2.655,152.4,,,,,,
