Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1397487,-,-,-,43.77,-69.3,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2013,2,14,21,30,0,0,0,-4,0.8669000267982483,0.7000000000000001,56.15,3,1010.0
2013,2,14,22,30,0,0,0,-4,0.8669000267982483,0.9,59.75,3,1010.0
2013,2,14,23,30,0,0,0,-3,0.8669000267982483,1.0,62.78,3,1010.0
2013,2,15,0,30,0,0,0,-2,0.8669000267982483,1.0,65.55,3,1010.0
2013,2,15,1,30,0,0,0,-2,0.8669000267982483,1.0,67.93,3,1010.0
2013,2,15,2,30,0,0,0,-1,0.8669000267982483,1.1,70.22,3,1010.0
2013,2,15,3,30,0,0,0,-1,0.8669000267982483,1.5,78.63,2,1010.0
2013,2,15,4,30,0,0,0,0,0.8669000267982483,1.8,82.63,2,1010.0
2013,2,15,5,30,0,0,0,0,0.8669000267982483,2.1,86.51,2,1010.0
2013,2,15,6,30,0,0,0,0,0.8669000267982483,2.6,90.4,2,1010.0
2013,2,15,7,30,59,327,107,1,0.8669000267982483,2.8000000000000003,89.92,3,1010.0
2013,2,15,8,30,89,458,227,2,0.8669000267982483,2.8000000000000003,87.55,4,1010.0
2013,2,15,9,30,180,407,353,2,0.8669000267982483,3.0,89.94,4,1010.0
2013,2,15,10,30,114,694,470,2,0.8669000267982483,3.3000000000000003,91.4,4,1010.0
2013,2,15,11,30,195,492,467,2,0.8669000267982483,3.5,85.73,5,1010.0
2013,2,15,12,30,174,740,578,2,0.8669000267982483,3.6,85.89,5,1010.0
2013,2,15,13,30,158,712,509,2,0.8669000267982483,3.4000000000000004,86.42,5,1010.0
2013,2,15,14,30,129,656,388,3,0.8669000267982483,3.0,87.74,5,1010.0
2013,2,15,15,30,77,432,189,3,0.8669000267982483,2.8000000000000003,95.7,4,1010.0
2013,2,15,16,30,39,134,52,3,0.8669000267982483,2.9000000000000004,95.96000000000001,4,1010.0
2013,2,15,17,30,0,0,0,3,0.8669000267982483,2.9000000000000004,96.5,4,1010.0
2013,2,15,18,30,0,0,0,3,0.8669000267982483,2.6,97.23,4,1010.0
2013,2,15,19,30,0,0,0,3,0.8669000267982483,2.2,97.65,4,1010.0
2013,2,15,20,30,0,0,0,2,0.8669000267982483,1.8,100.0,3,1010.0
2013,2,15,21,30,0,0,0,2,0.8669000267982483,1.6,100.0,3,1010.0
2013,2,15,22,30,0,0,0,2,0.8669000267982483,1.7000000000000002,100.0,3,1010.0
2013,2,15,23,30,0,0,0,2,0.8669000267982483,1.8,100.0,2,1010.0
2013,2,16,0,30,0,0,0,2,0.8669000267982483,1.9000000000000001,100.0,2,1010.0
2013,2,16,1,30,0,0,0,1,0.8669000267982483,1.9000000000000001,98.75,2,1010.0
2013,2,16,2,30,0,0,0,1,0.8669000267982483,2.0,100.0,1,1010.0
2013,2,16,3,30,0,0,0,1,0.8669000267982483,2.2,100.0,1,1010.0
2013,2,16,4,30,0,0,0,1,0.8669000267982483,2.4000000000000004,100.0,1,1010.0
2013,2,16,5,30,0,0,0,1,0.8669000267982483,2.5,100.0,1,1010.0
2013,2,16,6,30,0,0,0,1,0.8669000267982483,2.5,100.0,1,1010.0
2013,2,16,7,30,41,0,41,0,0.8669000267982483,2.5,98.91,1,1010.0
2013,2,16,8,30,35,0,35,0,0.8669000267982483,2.5,91.46000000000001,2,1010.0
2013,2,16,9,30,74,0,74,0,0.8669000267982483,2.4000000000000004,90.63,2,1010.0
2013,2,16,10,30,183,10,188,0,0.8669000267982483,2.4000000000000004,90.79,2,1010.0
2013,2,16,11,30,203,15,212,0,0.8669000267982483,2.5,91.32000000000001,2,1010.0
2013,2,16,12,30,214,25,228,0,0.8669000267982483,2.7,91.94,2,1010.0
2013,2,16,13,30,127,0,127,0,0.8669000267982483,2.9000000000000004,92.17,2,1010.0
2013,2,16,14,30,84,0,84,0,0.8669000267982483,3.1,98.99000000000001,1,1010.0
2013,2,16,15,30,48,0,48,0,0.8669000267982483,3.3000000000000003,98.69,1,1010.0
2013,2,16,16,30,12,0,12,0,0.8669000267982483,3.6,97.33,1,1010.0
2013,2,16,17,30,0,0,0,0,0.8669000267982483,3.9000000000000004,95.16,1,1010.0
2013,2,16,18,30,0,0,0,0,0.8669000267982483,4.3,98.97,0,1010.0
2013,2,16,19,30,0,0,0,0,0.8669000267982483,4.7,93.8,0,1010.0
2013,2,16,20,30,0,0,0,-1,0.8669000267982483,5.0,87.92,0,1010.0
2013,2,16,21,30,0,0,0,-2,0.8669000267982483,5.2,82.96000000000001,0,1000.0
2013,2,16,22,30,0,0,0,-3,0.8669000267982483,5.300000000000001,79.34,0,1000.0
2013,2,16,23,30,0,0,0,-3,0.8669000267982483,5.4,82.39,-1,1000.0
2013,2,17,0,30,0,0,0,-3,0.8669000267982483,5.4,80.55,-1,1000.0
2013,2,17,1,30,0,0,0,-4,0.8669000267982483,5.6000000000000005,79.24,-1,1000.0
2013,2,17,2,30,0,0,0,-4,0.8669000267982483,5.9,83.86,-2,1000.0
2013,2,17,3,30,0,0,0,-4,0.8669000267982483,6.1000000000000005,82.09,-2,1000.0
2013,2,17,4,30,0,0,0,-5,0.8669000267982483,6.300000000000001,79.74,-2,990.0
2013,2,17,5,30,0,0,0,-5,0.8669000267982483,6.300000000000001,84.24,-3,990.0
2013,2,17,6,30,0,0,0,-5,0.8669000267982483,6.6000000000000005,84.36,-3,990.0
2013,2,17,7,30,33,0,33,-5,0.8669000267982483,7.0,84.76,-3,990.0
2013,2,17,8,30,97,0,97,-5,0.8669000267982483,7.300000000000001,84.49,-3,990.0
2013,2,17,9,30,143,0,143,-5,0.8669000267982483,7.6000000000000005,84.10000000000001,-3,990.0
2013,2,17,10,30,169,3,171,-5,0.8669000267982483,7.9,83.15,-3,980.0
2013,2,17,11,30,238,47,265,-5,0.8669000267982483,8.1,81.94,-3,980.0
2013,2,17,12,30,232,43,256,-5,0.8669000267982483,8.1,81.24,-3,980.0
2013,2,17,13,30,201,33,217,-5,0.8669000267982483,7.9,81.07000000000001,-3,980.0
2013,2,17,14,30,159,35,174,-5,0.8669000267982483,7.9,79.83,-3,980.0
2013,2,17,15,30,106,95,132,-6,0.8669000267982483,8.1,77.11,-3,980.0
2013,2,17,16,30,6,0,6,-7,0.8669000267982483,8.200000000000001,77.9,-4,990.0
2013,2,17,17,30,0,0,0,-8,0.8669000267982483,8.200000000000001,78.55,-5,990.0
2013,2,17,18,30,0,0,0,-8,0.8669000267982483,8.1,80.48,-6,990.0
2013,2,17,19,30,0,0,0,-9,0.8669000267982483,7.9,78.28,-6,990.0
2013,2,17,20,30,0,0,0,-9,0.8669000267982483,7.7,77.67,-6,990.0
2013,2,17,21,30,0,0,0,-9,0.8669000267982483,7.4,78.0,-6,990.0
2013,2,17,22,30,0,0,0,-9,0.8669000267982483,7.2,78.36,-6,990.0
2013,2,17,23,30,0,0,0,-9,0.8669000267982483,7.1000000000000005,78.21000000000001,-6,990.0
2013,2,18,0,30,0,0,0,-9,0.8669000267982483,7.1000000000000005,77.13,-6,990.0
2013,2,18,1,30,0,0,0,-9,0.8669000267982483,7.2,75.63,-6,990.0
2013,2,18,2,30,0,0,0,-9,0.8669000267982483,7.300000000000001,80.19,-7,1000.0
2013,2,18,3,30,0,0,0,-10,0.8669000267982483,7.300000000000001,79.11,-7,1000.0
2013,2,18,4,30,0,0,0,-10,0.8669000267982483,7.4,78.49,-7,1000.0
2013,2,18,5,30,0,0,0,-10,0.8669000267982483,7.300000000000001,77.71000000000001,-7,1000.0
2013,2,18,6,30,0,0,0,-10,0.8669000267982483,7.300000000000001,83.08,-8,1000.0
2013,2,18,7,30,48,346,103,-10,0.8669000267982483,7.300000000000001,77.0,-7,1000.0
2013,2,18,8,30,70,809,325,-10,0.8669000267982483,7.300000000000001,72.19,-6,1000.0
2013,2,18,9,30,86,910,487,-9,0.8669000267982483,7.2,68.61,-5,1000.0
2013,2,18,10,30,99,951,600,-9,0.8669000267982483,7.0,66.04,-4,1000.0
2013,2,18,11,30,100,978,656,-8,0.8669000267982483,6.9,68.83,-4,1000.0
2013,2,18,12,30,98,978,647,-8,0.8669000267982483,6.800000000000001,65.91,-3,1000.0
2013,2,18,13,30,100,932,573,-8,0.8669000267982483,6.7,67.92,-3,1000.0
2013,2,18,14,30,85,879,444,-7,0.8669000267982483,6.5,64.81,-2,1010.0
2013,2,18,15,30,63,774,275,-7,0.8669000267982483,6.4,66.03,-2,1010.0
2013,2,18,16,30,38,267,67,-7,0.8669000267982483,6.1000000000000005,71.19,-3,1010.0
2013,2,18,17,30,0,0,0,-7,0.8669000267982483,6.0,70.57000000000001,-3,1010.0
2013,2,18,18,30,0,0,0,-7,0.8669000267982483,5.7,70.05,-3,1010.0
2013,2,18,19,30,0,0,0,-7,0.8669000267982483,5.4,69.62,-3,1010.0
2013,2,18,20,30,0,0,0,-7,0.8669000267982483,5.1000000000000005,69.75,-3,1010.0
2013,2,18,21,30,0,0,0,-7,0.8669000267982483,4.9,70.11,-3,1010.0
2013,2,18,22,30,0,0,0,-7,0.8669000267982483,4.6000000000000005,75.73,-4,1010.0
2013,2,18,23,30,0,0,0,-7,0.8669000267982483,4.5,75.69,-4,1010.0
2013,2,19,0,30,0,0,0,-7,0.8669000267982483,4.3,75.85000000000001,-4,1010.0
2013,2,19,1,30,0,0,0,-7,0.8669000267982483,4.1000000000000005,75.98,-4,1010.0
2013,2,19,2,30,0,0,0,-7,0.8669000267982483,3.9000000000000004,76.43,-4,1010.0
2013,2,19,3,30,0,0,0,-7,0.8669000267982483,3.6,71.55,-3,1010.0
2013,2,19,4,30,0,0,0,-7,0.8669000267982483,3.3000000000000003,71.36,-3,1020.0
2013,2,19,5,30,0,0,0,-7,0.8669000267982483,2.9000000000000004,70.72,-3,1020.0
2013,2,19,6,30,0,0,0,-7,0.8669000267982483,2.4000000000000004,64.71000000000001,-2,1020.0
2013,2,19,7,30,59,432,130,-7,0.8669000267982483,1.8,59.11,-1,1020.0
2013,2,19,8,30,89,507,252,-8,0.8669000267982483,1.2000000000000002,53.77,0,1020.0
2013,2,19,9,30,66,813,429,-8,0.8669000267982483,0.6000000000000001,51.56,0,1020.0
2013,2,19,10,30,85,821,522,-9,0.8669000267982483,0.5,49.85,0,1010.0
2013,2,19,11,30,247,56,279,-8,0.8669000267982483,1.2000000000000002,49.88,1,1010.0
2013,2,19,12,30,233,362,438,-6,0.8669000267982483,1.7000000000000002,52.44,2,1010.0
2013,2,19,13,30,108,712,473,-5,0.8669000267982483,2.2,59.1,2,1010.0
2013,2,19,14,30,126,508,336,-3,0.8669000267982483,2.6,62.620000000000005,3,1010.0
2013,2,19,15,30,102,264,175,-1,0.8669000267982483,2.6,72.97,3,1010.0
2013,2,19,16,30,42,55,48,0,0.8669000267982483,2.8000000000000003,83.82000000000001,3,1010.0
2013,2,19,17,30,0,0,0,1,0.8669000267982483,3.1,86.71000000000001,4,1010.0
2013,2,19,18,30,0,0,0,3,0.8669000267982483,3.5,94.26,4,1010.0
2013,2,19,19,30,0,0,0,4,0.8669000267982483,3.6,100.0,4,1010.0
2013,2,19,20,30,0,0,0,4,0.8669000267982483,3.4000000000000004,96.84,5,1000.0
2013,2,19,21,30,0,0,0,4,0.8669000267982483,3.5,98.53,5,1000.0
2013,2,19,22,30,0,0,0,4,0.8669000267982483,4.0,99.51,5,1000.0
2013,2,19,23,30,0,0,0,4,0.8669000267982483,5.0,99.69,5,1000.0
2013,2,20,0,30,0,0,0,4,0.8669000267982483,5.7,100.0,5,1000.0
2013,2,20,1,30,0,0,0,4,0.8669000267982483,5.4,100.0,5,990.0
2013,2,20,2,30,0,0,0,4,0.8669000267982483,4.1000000000000005,100.0,5,990.0
2013,2,20,3,30,0,0,0,4,0.8669000267982483,2.9000000000000004,100.0,4,990.0
2013,2,20,4,30,0,0,0,2,0.8669000267982483,3.0,100.0,3,990.0
2013,2,20,5,30,0,0,0,2,0.8669000267982483,4.0,100.0,3,990.0
2013,2,20,6,30,0,0,0,1,0.8669000267982483,4.6000000000000005,99.17,2,990.0
2013,2,20,7,30,67,283,115,0,0.8669000267982483,4.7,93.85000000000001,1,1000.0
2013,2,20,8,30,81,574,268,-1,0.8669000267982483,4.5,84.91,1,1000.0
2013,2,20,9,30,61,872,455,-1,0.8669000267982483,4.3,81.46000000000001,1,1000.0
2013,2,20,10,30,151,603,475,-2,0.8669000267982483,4.2,74.73,2,1000.0
2013,2,20,11,30,132,771,579,-2,0.8669000267982483,4.1000000000000005,73.74,2,1000.0
2013,2,20,12,30,201,530,504,-2,0.8669000267982483,4.1000000000000005,72.58,2,1000.0
2013,2,20,13,30,231,102,284,-2,0.8669000267982483,4.3,71.7,2,1000.0
2013,2,20,14,30,163,24,174,-2,0.8669000267982483,4.4,76.04,1,1000.0
2013,2,20,15,30,56,0,56,-2,0.8669000267982483,4.4,74.84,1,1000.0
2013,2,20,16,30,18,0,18,-3,0.8669000267982483,4.3,79.5,0,1000.0
2013,2,20,17,30,0,0,0,-3,0.8669000267982483,4.3,79.17,0,1000.0
2013,2,20,18,30,0,0,0,-3,0.8669000267982483,4.4,78.28,0,1000.0
2013,2,20,19,30,0,0,0,-3,0.8669000267982483,4.3,76.89,0,1000.0
2013,2,20,20,30,0,0,0,-3,0.8669000267982483,4.2,75.62,0,1000.0
2013,2,20,21,30,0,0,0,-3,0.8669000267982483,4.2,74.46000000000001,0,1000.0
2013,2,20,22,30,0,0,0,-4,0.8669000267982483,4.2,73.84,0,1000.0
2013,2,20,23,30,0,0,0,-4,0.8669000267982483,4.2,74.18,0,1000.0
2013,2,21,0,30,0,0,0,-3,0.8669000267982483,4.2,74.52,0,1000.0
2013,2,21,1,30,0,0,0,-4,0.8669000267982483,4.4,73.93,0,1000.0
2013,2,21,2,30,0,0,0,-4,0.8669000267982483,4.6000000000000005,76.99,-1,1000.0
2013,2,21,3,30,0,0,0,-5,0.8669000267982483,4.7,73.33,-1,1000.0
2013,2,21,4,30,0,0,0,-5,0.8669000267982483,4.6000000000000005,74.73,-2,1000.0
2013,2,21,5,30,0,0,0,-6,0.8669000267982483,4.5,76.42,-3,1000.0
2013,2,21,6,30,0,0,0,-7,0.8669000267982483,4.4,73.83,-3,1000.0
2013,2,21,7,30,48,422,121,-7,0.8669000267982483,4.3,72.47,-3,1000.0
2013,2,21,8,30,56,729,297,-7,0.8669000267982483,4.0,72.16,-3,1000.0
2013,2,21,9,30,64,846,450,-7,0.8669000267982483,3.8000000000000003,68.28,-2,1000.0
2013,2,21,10,30,84,835,537,-6,0.8669000267982483,3.8000000000000003,65.92,-1,1000.0
2013,2,21,11,30,125,738,556,-5,0.8669000267982483,4.1000000000000005,69.26,-1,1000.0
2013,2,21,12,30,209,480,486,-5,0.8669000267982483,4.5,72.78,-1,1000.0
2013,2,21,13,30,229,81,271,-4,0.8669000267982483,4.9,75.46000000000001,-1,1000.0
2013,2,21,14,30,146,4,148,-4,0.8669000267982483,5.1000000000000005,77.19,-1,1000.0
2013,2,21,15,30,114,93,141,-4,0.8669000267982483,5.300000000000001,78.62,-1,1000.0
2013,2,21,16,30,46,68,54,-3,0.8669000267982483,5.4,80.92,-1,1010.0
2013,2,21,17,30,0,0,0,-3,0.8669000267982483,5.5,78.85000000000001,0,1010.0
2013,2,21,18,30,0,0,0,-2,0.8669000267982483,5.6000000000000005,83.31,0,1010.0
2013,2,21,19,30,0,0,0,-2,0.8669000267982483,5.6000000000000005,86.23,0,1010.0
2013,2,21,20,30,0,0,0,-1,0.8669000267982483,5.5,87.56,0,1010.0
2013,2,21,21,30,0,0,0,-1,0.8669000267982483,5.300000000000001,88.29,0,1010.0
2013,2,21,22,30,0,0,0,-1,0.8669000267982483,5.1000000000000005,88.55,0,1010.0
2013,2,21,23,30,0,0,0,-1,0.8669000267982483,5.0,88.22,0,1010.0
2013,2,22,0,30,0,0,0,-1,0.8669000267982483,4.800000000000001,87.25,0,1020.0
2013,2,22,1,30,0,0,0,-2,0.8669000267982483,4.6000000000000005,86.09,0,1020.0
2013,2,22,2,30,0,0,0,-2,0.8669000267982483,4.5,84.76,0,1020.0
2013,2,22,3,30,0,0,0,-2,0.8669000267982483,4.3,83.47,0,1020.0
2013,2,22,4,30,0,0,0,-2,0.8669000267982483,4.1000000000000005,82.15,0,1020.0
2013,2,22,5,30,0,0,0,-2,0.8669000267982483,3.9000000000000004,80.7,0,1020.0
2013,2,22,6,30,0,0,0,-3,0.8669000267982483,3.7,79.65,0,1020.0
2013,2,22,7,30,47,628,160,-3,0.8669000267982483,3.5,78.85000000000001,0,1020.0
2013,2,22,8,30,73,807,344,-3,0.8669000267982483,3.2,77.39,0,1020.0
2013,2,22,9,30,92,885,500,-3,0.8669000267982483,3.0,75.77,0,1020.0
2013,2,22,10,30,106,920,610,-3,0.8669000267982483,3.0,69.75,1,1020.0
2013,2,22,11,30,111,937,663,-3,0.8669000267982483,2.9000000000000004,70.06,1,1020.0
2013,2,22,12,30,78,899,602,-3,0.8669000267982483,2.8000000000000003,70.81,1,1020.0
2013,2,22,13,30,72,876,533,-3,0.8669000267982483,2.5,66.39,2,1020.0
2013,2,22,14,30,60,842,419,-3,0.8669000267982483,2.3000000000000003,66.59,2,1020.0
2013,2,22,15,30,76,525,228,-3,0.8669000267982483,2.2,72.03,1,1020.0
2013,2,22,16,30,47,231,76,-3,0.8669000267982483,2.3000000000000003,74.16,1,1020.0
2013,2,22,17,30,0,0,0,-2,0.8669000267982483,2.4000000000000004,75.73,1,1020.0
2013,2,22,18,30,0,0,0,-2,0.8669000267982483,2.3000000000000003,76.48,1,1020.0
2013,2,22,19,30,0,0,0,-2,0.8669000267982483,2.3000000000000003,76.88,1,1020.0
2013,2,22,20,30,0,0,0,-2,0.8669000267982483,2.2,77.34,1,1020.0
2013,2,22,21,30,0,0,0,-2,0.8669000267982483,2.1,77.32000000000001,1,1020.0
2013,2,22,22,30,0,0,0,-2,0.8669000267982483,2.0,77.09,1,1020.0
2013,2,22,23,30,0,0,0,-2,0.8669000267982483,2.0,82.61,0,1020.0
2013,2,23,0,30,0,0,0,-2,0.8669000267982483,2.1,82.29,0,1020.0
2013,2,23,1,30,0,0,0,-2,0.8669000267982483,2.3000000000000003,82.23,0,1020.0
2013,2,23,2,30,0,0,0,-2,0.8669000267982483,2.4000000000000004,82.93,0,1020.0
2013,2,23,3,30,0,0,0,-2,0.8669000267982483,2.4000000000000004,83.58,0,1020.0
2013,2,23,4,30,0,0,0,-2,0.8669000267982483,2.4000000000000004,84.41,0,1020.0
2013,2,23,5,30,0,0,0,-2,0.8669000267982483,2.3000000000000003,85.39,0,1020.0
2013,2,23,6,30,0,0,0,-1,0.8669000267982483,2.3000000000000003,80.52,1,1020.0
2013,2,23,7,30,22,0,22,-1,0.8669000267982483,2.4000000000000004,82.91,1,1020.0
2013,2,23,8,30,118,0,118,-1,0.8669000267982483,2.6,84.22,1,1020.0
2013,2,23,9,30,202,203,297,-1,0.8669000267982483,2.8000000000000003,79.14,2,1020.0
2013,2,23,10,30,244,78,288,-1,0.8669000267982483,3.0,79.77,2,1020.0
2013,2,23,11,30,250,46,278,-1,0.8669000267982483,3.1,80.10000000000001,2,1020.0
2013,2,23,12,30,241,38,264,-1,0.8669000267982483,3.2,80.27,2,1020.0
2013,2,23,13,30,159,0,159,-1,0.8669000267982483,3.3000000000000003,80.12,2,1020.0
2013,2,23,14,30,143,0,143,-1,0.8669000267982483,3.3000000000000003,79.72,2,1020.0
2013,2,23,15,30,108,14,112,-1,0.8669000267982483,3.3000000000000003,85.16,1,1020.0
2013,2,23,16,30,14,0,14,-1,0.8669000267982483,3.4000000000000004,84.79,1,1020.0
2013,2,23,17,30,0,0,0,-1,0.8669000267982483,3.4000000000000004,84.33,1,1020.0
2013,2,23,18,30,0,0,0,-1,0.8669000267982483,3.4000000000000004,84.2,1,1020.0
2013,2,23,19,30,0,0,0,-1,0.8669000267982483,3.3000000000000003,84.91,1,1020.0
2013,2,23,20,30,0,0,0,0,0.8669000267982483,3.2,86.74,1,1010.0
2013,2,23,21,30,0,0,0,0,0.8669000267982483,3.1,89.53,1,1010.0
2013,2,23,22,30,0,0,0,0,0.8669000267982483,3.0,86.55,2,1010.0
2013,2,23,23,30,0,0,0,0,0.8669000267982483,2.9000000000000004,89.75,2,1010.0
2013,2,24,0,30,0,0,0,0,0.8669000267982483,3.0,92.18,2,1010.0
2013,2,24,1,30,0,0,0,1,0.8669000267982483,3.2,93.73,2,1010.0
2013,2,24,2,30,0,0,0,1,0.8669000267982483,3.5,94.63,2,1010.0
2013,2,24,3,30,0,0,0,1,0.8669000267982483,3.7,94.72,2,1010.0
2013,2,24,4,30,0,0,0,1,0.8669000267982483,3.5,100.0,1,1010.0
2013,2,24,5,30,0,0,0,1,0.8669000267982483,3.2,100.0,1,1010.0
2013,2,24,6,30,0,0,0,1,0.8669000267982483,3.1,100.0,1,1010.0
2013,2,24,7,30,46,0,46,1,0.8669000267982483,3.3000000000000003,100.0,1,1010.0
2013,2,24,8,30,81,0,81,1,0.8669000267982483,3.6,100.0,1,1010.0
2013,2,24,9,30,88,0,88,1,0.8669000267982483,3.7,100.0,1,1010.0
2013,2,24,10,30,181,5,183,1,0.8669000267982483,3.7,100.0,1,1000.0
2013,2,24,11,30,236,28,254,0,0.8669000267982483,4.0,99.75,1,1000.0
2013,2,24,12,30,189,5,193,0,0.8669000267982483,4.3,98.64,1,1000.0
2013,2,24,13,30,131,0,131,0,0.8669000267982483,4.4,97.25,1,1000.0
2013,2,24,14,30,64,0,64,0,0.8669000267982483,4.4,95.34,1,1000.0
2013,2,24,15,30,40,0,40,0,0.8669000267982483,4.3,93.34,1,1000.0
2013,2,24,16,30,13,0,13,0,0.8669000267982483,4.1000000000000005,98.69,0,1000.0
2013,2,24,17,30,0,0,0,0,0.8669000267982483,3.9000000000000004,97.58,0,1000.0
2013,2,24,18,30,0,0,0,0,0.8669000267982483,3.7,96.94,0,1000.0
2013,2,24,19,30,0,0,0,0,0.8669000267982483,3.6,96.21000000000001,0,1010.0
2013,2,24,20,30,0,0,0,0,0.8669000267982483,3.6,95.15,0,1010.0
2013,2,24,21,30,0,0,0,0,0.8669000267982483,3.6,93.69,0,1010.0
2013,2,24,22,30,0,0,0,-1,0.8669000267982483,3.6,91.87,0,1010.0
2013,2,24,23,30,0,0,0,-1,0.8669000267982483,3.7,90.10000000000001,0,1010.0
2013,2,25,0,30,0,0,0,-1,0.8669000267982483,3.7,88.54,0,1010.0
2013,2,25,1,30,0,0,0,-1,0.8669000267982483,3.7,87.10000000000001,0,1010.0
2013,2,25,2,30,0,0,0,-2,0.8669000267982483,3.7,85.64,0,1010.0
2013,2,25,3,30,0,0,0,-2,0.8669000267982483,3.7,83.83,0,1010.0
2013,2,25,4,30,0,0,0,-2,0.8669000267982483,3.6,81.52,0,1010.0
2013,2,25,5,30,0,0,0,-3,0.8669000267982483,3.6,85.0,-1,1010.0
2013,2,25,6,30,0,0,0,-3,0.8669000267982483,3.5,82.92,-1,1010.0
2013,2,25,7,30,51,466,141,-3,0.8669000267982483,3.4000000000000004,82.06,-1,1010.0
2013,2,25,8,30,87,585,292,-3,0.8669000267982483,3.3000000000000003,75.91,0,1010.0
2013,2,25,9,30,132,761,496,-3,0.8669000267982483,3.1,75.63,0,1010.0
2013,2,25,10,30,127,859,611,-3,0.8669000267982483,2.8000000000000003,75.35000000000001,0,1010.0
2013,2,25,11,30,127,890,665,-3,0.8669000267982483,2.6,75.08,0,1020.0
2013,2,25,12,30,120,898,656,-3,0.8669000267982483,2.4000000000000004,74.63,0,1020.0
2013,2,25,13,30,107,886,586,-4,0.8669000267982483,2.2,74.44,0,1020.0
2013,2,25,14,30,135,516,363,-3,0.8669000267982483,2.1,75.07000000000001,0,1020.0
2013,2,25,15,30,112,279,197,-3,0.8669000267982483,2.0,75.83,0,1020.0
2013,2,25,16,30,50,271,87,-3,0.8669000267982483,2.0,75.8,0,1020.0
2013,2,25,17,30,0,0,0,-4,0.8669000267982483,2.2,74.0,0,1020.0
2013,2,25,18,30,0,0,0,-4,0.8669000267982483,2.2,74.19,0,1020.0
2013,2,25,19,30,0,0,0,-4,0.8669000267982483,2.1,74.06,0,1020.0
2013,2,25,20,30,0,0,0,-4,0.8669000267982483,1.9000000000000001,73.32000000000001,0,1020.0
2013,2,25,21,30,0,0,0,-4,0.8669000267982483,1.8,72.18,0,1020.0
2013,2,25,22,30,0,0,0,-4,0.8669000267982483,1.8,71.23,0,1020.0
2013,2,25,23,30,0,0,0,-4,0.8669000267982483,1.9000000000000001,71.11,0,1020.0
2013,2,26,0,30,0,0,0,-4,0.8669000267982483,2.0,71.45,0,1020.0
2013,2,26,1,30,0,0,0,-4,0.8669000267982483,2.0,71.72,0,1020.0
2013,2,26,2,30,0,0,0,-4,0.8669000267982483,2.0,72.28,0,1020.0
2013,2,26,3,30,0,0,0,-4,0.8669000267982483,2.0,72.71000000000001,0,1020.0
2013,2,26,4,30,0,0,0,-4,0.8669000267982483,2.0,73.11,0,1020.0
2013,2,26,5,30,0,0,0,-4,0.8669000267982483,2.0,73.49,0,1020.0
2013,2,26,6,30,5,0,5,-4,0.8669000267982483,1.9000000000000001,73.84,0,1020.0
2013,2,26,7,30,69,5,71,-3,0.8669000267982483,1.6,76.68,0,1020.0
2013,2,26,8,30,144,199,215,-3,0.8669000267982483,1.3,79.57000000000001,0,1020.0
2013,2,26,9,30,190,386,376,-2,0.8669000267982483,1.0,75.49,1,1020.0
2013,2,26,10,30,114,901,626,-2,0.8669000267982483,0.7000000000000001,70.43,2,1020.0
2013,2,26,11,30,118,918,678,-3,0.8669000267982483,0.6000000000000001,61.9,3,1020.0
2013,2,26,12,30,118,913,667,-4,0.8669000267982483,0.6000000000000001,59.89,3,1020.0
2013,2,26,13,30,78,857,546,-3,0.8669000267982483,0.7000000000000001,60.74,3,1020.0
2013,2,26,14,30,141,496,362,-3,0.8669000267982483,0.7000000000000001,61.83,3,1020.0
2013,2,26,15,30,114,18,119,-3,0.8669000267982483,0.7000000000000001,63.27,3,1020.0
2013,2,26,16,30,38,0,38,-3,0.8669000267982483,1.1,68.22,2,1020.0
2013,2,26,17,30,0,0,0,-3,0.8669000267982483,1.4000000000000001,67.66,2,1020.0
2013,2,26,18,30,0,0,0,-2,0.8669000267982483,1.5,70.75,2,1020.0
2013,2,26,19,30,0,0,0,-2,0.8669000267982483,1.5,73.26,2,1020.0
2013,2,26,20,30,0,0,0,-1,0.8669000267982483,1.7000000000000002,75.49,2,1020.0
